"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Eichhornia crassipes Solms","species","Plantae","alien","invasive","present","Bhutan","BTN","Eichhornia crassipes","Plantae","Tracheophyta","Liliopsida","Commelinales","Pontederiaceae","[""freshwater""]"
"Amaranthus hybridus L.","species","Plantae","alien","null","present","Bhutan","BTN","Amaranthus hybridus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Leucaena leucocephala (Lam.) de Wit","species","Plantae","alien","null","present","Bhutan","BTN","Leucaena leucocephala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Bothriochloa caucasica (Trin.) C.E.Hubb.","species","Plantae","alien","null","present","Bhutan","BTN","Bothriochloa bladhii","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Digitaria setivalva Stent","species","Plantae","alien","null","present","Bhutan","BTN","Digitaria milanjiana","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Elymus hispidus (Opiz) Melderis","species","Plantae","alien","null","present","Bhutan","BTN","Thinopyrum intermedium","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Chloris gayana Kunth","species","Plantae","alien","null","present","Bhutan","BTN","Chloris gayana","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Digitaria ciliaris (Retz.) Koeler","species","Plantae","alien","null","present","Bhutan","BTN","Digitaria ciliaris","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Hypophthalmichthys nobilis (Richardson, 1845)","species","Animalia","alien","null","present","Bhutan","BTN","Hypophthalmichthys nobilis","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Anagallis arvensis L.","species","Plantae","alien","null","present","Bhutan","BTN","Lysimachia arvensis","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","[""terrestrial""]"
"Avena sativa L.","species","Plantae","alien","null","present","Bhutan","BTN","Avena sativa","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Bromus erectus Huds.","species","Plantae","alien","null","present","Bhutan","BTN","Bromus erectus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Euphorbia heterophylla L.","species","Plantae","alien","null","present","Bhutan","BTN","Euphorbia heterophylla","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Tagetes minuta L.","species","Plantae","alien","null","present","Bhutan","BTN","Tagetes minuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Echinochloa colona (L.) Link","species","Plantae","alien","null","present","Bhutan","BTN","Echinochloa colona","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Cuscuta reflexa Roxb.","species","Plantae","alien","null","present","Bhutan","BTN","Cuscuta reflexa","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""host""]"
"Setaria incrassata Hack.","species","Plantae","alien","null","present","Bhutan","BTN","Setaria incrassata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Solanum viarum Dunal","species","Plantae","alien","null","present","Bhutan","BTN","Solanum viarum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Tamarindus indica L.","species","Plantae","alien","null","present","Bhutan","BTN","Tamarindus indica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Digitaria natalensis Stent","species","Plantae","alien","null","present","Bhutan","BTN","Digitaria natalensis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Plantago lanceolata L.","species","Plantae","alien","null","present","Bhutan","BTN","Plantago lanceolata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]"
"Echinochloa utilis Ohwi & Yabuno","species","Plantae","alien","null","present","Bhutan","BTN","Echinochloa esculenta","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Persicaria hydropiper (L.) Spach","species","Plantae","alien","null","present","Bhutan","BTN","Persicaria hydropiper","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Chromolaena odorata (L.) R.M.King & H.Rob.","species","Plantae","alien","null","present","Bhutan","BTN","Chromolaena odorata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Opuntia monacantha Haw.","species","Plantae","alien","null","present","Bhutan","BTN","Opuntia monacantha","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Pennisetum pedicellatum Trin.","species","Plantae","alien","null","present","Bhutan","BTN","Cenchrus pedicellatus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Alternanthera sessilis (L.) DC.","species","Plantae","alien","null","present","Bhutan","BTN","Alternanthera sessilis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial"",""freshwater""]"
