"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Senna hirsuta (L.) H.S.Irwin & Barneby","species","Plantae","alien","null","present","Madagascar","MDG","Senna hirsuta","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Flemingia macrophylla (Willd.) Kuntze ex Merr.","species","Plantae","alien","invasive","present","Madagascar","MDG","Flemingia macrophylla","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Eragrostis amabilis (L.) Wight & Arn.","species","Plantae","alien","null","present","Madagascar","MDG","Eragrostis amabilis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Ocimum americanum L.","species","Plantae","alien","null","present","Madagascar","MDG","Ocimum americanum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Dichanthium annulatum Stapf","species","Plantae","alien","null","present","Madagascar","MDG","Dichanthium annulatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Persicaria dichotoma (Bl.) Masam.","species","Plantae","alien","null","present","Madagascar","MDG","Persicaria dichotoma","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Phytolacca dodecandra L'Hér.","species","Plantae","alien","null","present","Madagascar","MDG","Phytolacca dodecandra","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Phytolaccaceae","[""terrestrial""]",
"Eucalyptus robusta Sm.","species","Plantae","alien","invasive","present","Madagascar","MDG","Eucalyptus robusta","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Sphaeranthus africanus L.","species","Plantae","alien","null","present","Madagascar","MDG","Sphaeranthus africanus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Capsella bursa-pastoris (L.) Medik.","species","Plantae","alien","null","present","Madagascar","MDG","Capsella bursa-pastoris","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
