"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Nephrolepis cordifolia (L.) C.Presl","species","Plantae","alien","null","present","Colombia","COL","Nephrolepis cordifolia","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Nephrolepidaceae","[""terrestrial""]"
"Micropterus salmoides (Lacepède, 1802)","species","Animalia","alien","invasive","present","Colombia","COL","Micropterus salmoides","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","[""freshwater""]"
"Caladium bicolor (Aiton) Vent.","species","Plantae","alien","null","present","Colombia","COL","Caladium bicolor","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial""]"
"Azolla filiculoides Lam.","species","Plantae","alien","invasive","present","Colombia","COL","Azolla filiculoides","Plantae","Tracheophyta","Polypodiopsida","Salviniales","Salviniaceae","[""freshwater""]"
"Pelvicachromis pulcher (Boulenger, 1901)","species","Animalia","alien","null","present","Colombia","COL","Pelvicachromis pulcher","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish""]"
"Podocnemis unifilis Troschel, 1848","species","Animalia","cryptogenic|uncertain","invasive","present","Colombia","COL","Podocnemis unifilis","Animalia","Chordata","Reptilia","Testudines","Podocnemididae","[""freshwater""]"
"Fraxinus chinensis Roxb.","species","Plantae","alien","null","present","Colombia","COL","Fraxinus chinensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","[""terrestrial""]"
"Lepidodactylus lugubris (Duméril & Bibron, 1836)","species","Animalia","alien","null","present","Colombia","COL","Lepidodactylus lugubris","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","[""terrestrial""]"
"Cestrum nocturnum L.","species","Plantae","alien","null","present","Colombia","COL","Cestrum nocturnum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Clerodendrum chinense (Osb.) Mabb.","species","Plantae","alien","null","present","Colombia","COL","Clerodendrum chinense","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
