"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Paspalum notatum Fluegge","species","Plantae","alien","null","present","Eswatini","SWZ","Paspalum notatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Hybanthus enneaspermus Thonn.","species","Plantae","alien","null","present","Eswatini","SWZ","Hybanthus enneaspermus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","[""terrestrial""]"
"Eleusine indica (L.) Gaertn.","species","Plantae","alien","null","present","Eswatini","SWZ","Eleusine indica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Salmo trutta f. trutta","form","Animalia","alien","null","present","Eswatini","SWZ","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]"
"Acacia decurrens Willd.","species","Plantae","alien","null","present","Eswatini","SWZ","Acacia decurrens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Oncorhynchus mykiss (Walbaum, 1792)","species","Animalia","alien","null","present","Eswatini","SWZ","Oncorhynchus mykiss","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]"
"Cereus peruvianus","species","Plantae","alien","invasive","present","Eswatini","SWZ","Cereus peruvianus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Rubus affinis Weihe & Nees","species","Plantae","alien","null","present","Eswatini","SWZ","Rubus affinis","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Polycarpaea corymbosa var. corymbosa","variety","Plantae","alien","null","present","Eswatini","SWZ","Polycarpaea corymbosa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]"
"Pennisetum purpureum Schumach.","species","Plantae","alien","null","present","Eswatini","SWZ","Cenchrus purpureus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Conyza chilensis Spreng.","species","Plantae","alien","null","present","Eswatini","SWZ","Erigeron primulifolius","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Verbena aristigera S.Moore","species","Plantae","alien","null","present","Eswatini","SWZ","Glandularia aristigera","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]"
