"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Ormosia dasycarpa Jacks.","species","Plantae","cryptogenic|uncertain","null","present","Sao Tome and Principe","STP","Ormosia monosperma","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Centrosema plumieri Benth.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Centrosema plumieri","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cassia sophera Forssk.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Cassia sophera","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Ximenia americana L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Ximenia americana","Plantae","Tracheophyta","Magnoliopsida","Santalales","Ximeniaceae","[""terrestrial""]",
"Indigofera suffruticosa Mill.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Indigofera suffruticosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Ipomoea quamoclit L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Ipomoea quamoclit","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Sechium edule Sw.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Sechium edule","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Castilla elastica Cerv.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Castilla elastica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]",
"Malvastrum coromandelianum (L.) Garcke","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Malvastrum coromandelianum","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Axonopus compressus (Sw.) P.Beauv.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Axonopus compressus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Tephrosia candida DC.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Tephrosia candida","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Albizia lebbeck (L.) Benth.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Albizia lebbeck","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Toona ciliata M.Roem.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Toona ciliata","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]",
"Ficus carica L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Ficus carica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]",
"Citrus limon (L.) Burm.f.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Citrus limon","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]",
"Bougainvillea spectabilis Willd.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Bougainvillea spectabilis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","[""terrestrial""]",
"Cassia siamea Lam.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Senna siamea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Leucaena leucocephala (Lam.) de Wit","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Leucaena leucocephala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Acanthospermum hispidum DC.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Acanthospermum hispidum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Manilkara zapota (L.) P.Royen","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Manilkara zapota","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","[""terrestrial""]",
"Carludovica palmata Ruiz & Pav.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Carludovica palmata","Plantae","Tracheophyta","Liliopsida","Pandanales","Cyclanthaceae","[""terrestrial""]",
"Rosa laevigata Michx.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Rosa laevigata","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]",
"Vitis vinifera L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Vitis vinifera","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]",
"Cassia spectabilis DC.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Senna spectabilis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Rhoeo spathacea (Sw.) Stearn","species","Plantae","cryptogenic|uncertain","null","present","Sao Tome and Principe","STP","Tradescantia spathacea","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]",
"Paratrechina longicornis (Latreille, 1802)","species","Animalia","cryptogenic|uncertain","null","present","Sao Tome and Principe","STP","Paratrechina longicornis","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Ovis aries Linnaeus, 1758","species","Animalia","alien","invasive","present","Sao Tome and Principe","STP","Ovis aries","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]",
"Numida meleagris (Linnaeus, 1758)","species","Animalia","alien","null","present","Sao Tome and Principe","STP","Numida meleagris","Animalia","Chordata","Aves","Galliformes","Numididae","[""terrestrial"",""freshwater""]",
"Phyllanthus amarus Schumach. & Thonn.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Phyllanthus amarus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
