"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Pelecanus rufescens Gmelin, 1789","species","Animalia","alien","null","present","Belgium","BEL","Pelecanus rufescens","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","[""terrestrial"",""freshwater"",""marine""]"
"Lathyrus annuus L.","species","Plantae","alien","null","present","Belgium","BEL","Lathyrus annuus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Scopus umbretta Gmelin, 1789","species","Animalia","alien","null","present","Belgium","BEL","Scopus umbretta","Animalia","Chordata","Aves","Pelecaniformes","Scopidae","[""terrestrial"",""freshwater""]"
"Lepidium virginicum L.","species","Plantae","alien","null","present","Belgium","BEL","Lepidium virginicum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Baccharis halimifolia L.","species","Plantae","alien","null","present","Belgium","BEL","Baccharis halimifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Cotoneaster sternianus (Turrill) Boom","species","Plantae","alien","null","present","Belgium","BEL","Cotoneaster sternianus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Rapistrum perenne All.","species","Plantae","alien","null","present","Belgium","BEL","Rapistrum perenne","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Rumex pulcher subsp. pulcher","subspecies","Plantae","alien","null","present","Belgium","BEL","Rumex pulcher","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Gracupica nigricollis (Paykull, 1807)","species","Animalia","alien","null","present","Belgium","BEL","Gracupica nigricollis","Animalia","Chordata","Aves","Passeriformes","Sturnidae","[""terrestrial""]"
"Tsuga heterophylla Sarg.","species","Plantae","alien","null","present","Belgium","BEL","Tsuga heterophylla","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Phlomis russeliana Lag. ex Benth.","species","Plantae","alien","null","present","Belgium","BEL","Phlomis russeliana","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Beta macrocarpa Guss.","species","Plantae","alien","null","present","Belgium","BEL","Beta macrocarpa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Euphorbia maculata L.","species","Plantae","alien","null","present","Belgium","BEL","Euphorbia maculata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Petasites albus Gaertn.","species","Plantae","alien","null","present","Belgium","BEL","Petasites albus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Avena strigosa Schreb.","species","Plantae","alien","null","present","Belgium","BEL","Avena strigosa","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Plantago arenaria Waldst. & Kit.","species","Plantae","alien","null","present","Belgium","BEL","Plantago arenaria","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]"
"Cotoneaster integrifolius (Roxb.) G.Klotz","species","Plantae","alien","null","present","Belgium","BEL","Cotoneaster integrifolius","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Trifolium tomentosum L.","species","Plantae","alien","null","present","Belgium","BEL","Trifolium tomentosum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Thlaspi alliaceum L.","species","Plantae","alien","null","present","Belgium","BEL","Thlaspi alliaceum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Lolium rigidum Gaudin","species","Plantae","alien","null","present","Belgium","BEL","Lolium rigidum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Rosa majalis Herrm.","species","Plantae","alien","null","present","Belgium","BEL","Rosa majalis","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Pastinaca sativa subsp. sativa","subspecies","Plantae","alien","null","present","Belgium","BEL","Pastinaca sativa","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]"
"Echinochloa oryzoides (Ard.) Fritsch","species","Plantae","alien","null","present","Belgium","BEL","Echinochloa oryzoides","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Callosciurus erythraeus (Pallas, 1779)","species","Animalia","alien","null","present","Belgium","BEL","Callosciurus erythraeus","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","[""terrestrial""]"
"Phyllonorycter robiniella (Clemens, 1859)","species","Animalia","alien","null","present","Belgium","BEL","Phyllonorycter robiniella","Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","[""terrestrial""]"
"Sedum cepaea L.","species","Plantae","alien","null","present","Belgium","BEL","Sedum cepaea","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","[""terrestrial""]"
"Trigonella maritima Poir.","species","Plantae","alien","null","present","Belgium","BEL","Trigonella maritima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Quercus ilex L.","species","Plantae","alien","null","present","Belgium","BEL","Quercus ilex","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","[""terrestrial""]"
