"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Inula helenium L.","species","Plantae","alien","null","present","Bulgaria","BGR","Inula helenium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Chenopodium bonus-henricus L.","species","Plantae","alien","null","present","Bulgaria","BGR","Chenopodium bonus-henricus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Trigonella monspeliaca L.","species","Plantae","alien","null","present","Bulgaria","BGR","Trigonella monspeliaca","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Humulus lupulus L.","species","Plantae","alien","null","present","Bulgaria","BGR","Humulus lupulus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Cannabaceae","[""terrestrial""]"
"Lycium barbarum L.","species","Plantae","alien","null","present","Bulgaria","BGR","Lycium barbarum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Streptosyllis varians Webster & Benedict, 1887","species","Animalia","alien","null","present","Bulgaria","BGR","Streptosyllis varians","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","[""marine""]"
"Asperugo procumbens L.","species","Plantae","alien","null","present","Bulgaria","BGR","Asperugo procumbens","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","[""terrestrial""]"
"Rapana venosa (Valenciennes, 1846)","species","Animalia","alien","invasive","present","Bulgaria","BGR","Rapana venosa","Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","[""marine""]"
"Polygonum patulum M.Bieb.","species","Plantae","alien","null","present","Bulgaria","BGR","Polygonum patulum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Lasioderma serricorne (Fabricius, 1792)","species","Animalia","alien","null","present","Bulgaria","BGR","Lasioderma serricorne","Animalia","Arthropoda","Insecta","Coleoptera","Anobiidae","[""terrestrial""]"
"Althaea hirsuta L.","species","Plantae","alien","null","present","Bulgaria","BGR","Althaea hirsuta","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
