"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Psidium guajava L.","species","Plantae","alien","invasive","present","Tonga","TON","Psidium guajava","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Opuntia monacantha (Willd.) Haw.","species","Plantae","alien","null","present","Tonga","TON","Opuntia monacantha","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]",
"Ageratum conyzoides L.","species","Plantae","alien","invasive","present","Tonga","TON","Ageratum conyzoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Achatina fulica (Férussac, 1821)","species","Animalia","alien","null","present","Tonga","TON","Lissachatina fulica","Animalia","Mollusca","Gastropoda","Stylommatophora","Achatinidae","[""terrestrial""]",
"Olea europaea L.","species","Plantae","alien","null","present","Tonga","TON","Olea europaea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","[""terrestrial""]",
"Anoplolepis gracilipes (Smith, 1857)","species","Animalia","alien","null","present","Tonga","TON","Anoplolepis gracilipes","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Eragrostis amabilis (L.) Wight & Arn.","species","Plantae","cryptogenic|uncertain","null","present","Tonga","TON","Eragrostis amabilis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Macroptilium atropurpureum Urb.","species","Plantae","alien","invasive","present","Tonga","TON","Macroptilium atropurpureum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Abrus precatorius L.","species","Plantae","alien","null","present","Tonga","TON","Abrus precatorius","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cedrela odorata L.","species","Plantae","alien","null","present","Tonga","TON","Cedrela odorata","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]",
"Taraxacum officinale Weber ex F.H.Wigg. (L.)","species","Plantae","alien","null","present","Tonga","TON","Taraxacum croceum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Sonchus oleraceus L.","species","Plantae","alien","invasive","present","Tonga","TON","Sonchus oleraceus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Schefflera actinophylla Harms","species","Plantae","alien","null","present","Tonga","TON","Schefflera actinophylla","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","[""terrestrial""]",
"Cenchrus ciliaris L.","species","Plantae","alien","invasive","present","Tonga","TON","Cenchrus ciliaris","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Felis catus Linnaeus, 1758","species","Animalia","alien","null","present","Tonga","TON","Felis catus","Animalia","Chordata","Mammalia","Carnivora","Felidae","[""terrestrial""]",
"Erechtites valerianaefolia (Wolf ex Rchb.) DC.","species","Plantae","alien","invasive","present","Tonga","TON","Erechtites valerianaefolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
