"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Cuscuta cesatiana Bertol.","species","Plantae","alien","null","present","Switzerland","CHE","Cuscuta scandens","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""host""]"
"Tadorna ferruginea (Pallas, 1764)","species","Animalia","alien","null","present","Switzerland","CHE","Tadorna ferruginea","Animalia","Chordata","Aves","Anseriformes","Anatidae","[""terrestrial"",""freshwater""]"
"Corbicula fluminalis (O.F.Müller, 1774)","species","Animalia","alien","null","present","Switzerland","CHE","Corbicula fluminalis","Animalia","Mollusca","Bivalvia","Venerida","Cyrenidae","[""freshwater""]"
"Pontederia cordata L.","species","Plantae","alien","null","present","Switzerland","CHE","Pontederia cordata","Plantae","Tracheophyta","Liliopsida","Commelinales","Pontederiaceae","[""terrestrial"",""freshwater""]"
"Legousia hybrida Delarbre","species","Plantae","alien","null","present","Switzerland","CHE","Legousia hybrida","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","[""terrestrial""]"
"Cyperus esculentus L.","species","Plantae","alien","null","present","Switzerland","CHE","Cyperus esculentus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]"
"Lepidium didymum L.","species","Plantae","alien","null","present","Switzerland","CHE","Lepidium didymum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Erigeron canadensis L.","species","Plantae","alien","null","present","Switzerland","CHE","Erigeron canadensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Sarracenia purpurea L.","species","Plantae","alien","null","present","Switzerland","CHE","Sarracenia purpurea","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sarraceniaceae","[""terrestrial""]"
"Panicum capillare L.","species","Plantae","alien","null","present","Switzerland","CHE","Panicum capillare","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Hyphantria cunea (Drury, 1773)","species","Animalia","alien","null","present","Switzerland","CHE","Hyphantria cunea","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","[""terrestrial""]"
"Papaver apulum Ten.","species","Plantae","alien","null","present","Switzerland","CHE","Papaver apulum","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","[""terrestrial""]"
"Impatiens glandulifera Royle","species","Plantae","alien","invasive","present","Switzerland","CHE","Impatiens glandulifera","Plantae","Tracheophyta","Magnoliopsida","Ericales","Balsaminaceae","[""terrestrial""]"
"Amaranthus retroflexus L.","species","Plantae","alien","null","present","Switzerland","CHE","Amaranthus retroflexus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
