"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Dinebra panicea (Retz.) P.M.Peterson & N.Snow","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Leptochloa panicea","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Persicaria nepalensis (Meisn.) H.Gross","species","Plantae","alien","null","present","Timor-Leste","TLS","Persicaria nepalensis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Croton bonplandianus Baill.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Croton bonplandianus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Acanthospermum hispidum DC.","species","Plantae","alien","null","present","Timor-Leste","TLS","Acanthospermum hispidum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Polytrias indica (Houtt.) Veldkamp","species","Plantae","alien","null","present","Timor-Leste","TLS","Polytrias indica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Pithecellobium dulce (Roxb.) Benth.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Pithecellobium dulce","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Digitaria violascens Link","species","Plantae","alien","null","present","Timor-Leste","TLS","Digitaria violascens","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Paspalum conjugatum P.J.Bergius","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Paspalum conjugatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Justicia gendarussa Burm.f.","species","Plantae","alien","null","present","Timor-Leste","TLS","Justicia gendarussa","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Axonopus compressus (Sw.) P.Beauv.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Axonopus compressus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Acacia ampliceps Maslin","species","Plantae","alien","null","present","Timor-Leste","TLS","Acacia ampliceps","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Ipomoea carnea subsp. fistulosa (Choisy) D.F.Austin","subspecies","Plantae","alien","null","present","Timor-Leste","TLS","Ipomoea carnea","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Mangifera indica L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Mangifera indica","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]",
"Sida rhombifolia L.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Sida rhombifolia","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Buddleja asiatica Lour.","species","Plantae","alien","null","present","Timor-Leste","TLS","Buddleja asiatica","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","[""terrestrial""]",
"Cinnamomum verum J.Presl","species","Plantae","alien","null","present","Timor-Leste","TLS","Cinnamomum verum","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","[""terrestrial""]",
"Pueraria phaseoloides Benth.","species","Plantae","alien","null","present","Timor-Leste","TLS","Pueraria phaseoloides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Stachys arvensis L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Stachys arvensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Cyperus rotundus L.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Cyperus rotundus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Andrographis paniculata Nees","species","Plantae","alien","null","present","Timor-Leste","TLS","Andrographis paniculata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Emilia sonchifolia (L.) DC. ex Wight","species","Plantae","alien","null","present","Timor-Leste","TLS","Emilia sonchifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Falcataria moluccana (Miq.) Barneby & J.W.Grimes","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Falcataria moluccana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Calyptocarpus vialis Less.","species","Plantae","alien","null","present","Timor-Leste","TLS","Calyptocarpus vialis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Phyllanthus tenellus Roxb.","species","Plantae","alien","null","present","Timor-Leste","TLS","Phyllanthus tenellus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Eleutheranthera ruderalis (Sw.) Sch.Bip.","species","Plantae","alien","null","present","Timor-Leste","TLS","Eleutheranthera ruderalis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Setaria parviflora (Poir.) Kerguélen","species","Plantae","alien","null","present","Timor-Leste","TLS","Setaria parviflora","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Paratrechina longicornis (Latreille, 1802)","species","Animalia","alien","null","present","Timor-Leste","TLS","Paratrechina longicornis","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Salvia farinacea Benth.","species","Plantae","alien","null","present","Timor-Leste","TLS","Salvia farinacea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Senegalia chundra (Roxb. ex Rottler) Maslin","species","Plantae","alien","null","present","Timor-Leste","TLS","Senegalia chundra","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Aegle marmelos Corrêa","species","Plantae","alien","null","present","Timor-Leste","TLS","Aegle marmelos","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]",
"Colocasia esculenta (L.) Schott","species","Plantae","alien","null","present","Timor-Leste","TLS","Colocasia esculenta","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]",
"Portulaca pilosa L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Portulaca pilosa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Portulacaceae","[""terrestrial""]",
"Phyllanthus debilis Willd.","species","Plantae","alien","null","present","Timor-Leste","TLS","Phyllanthus debilis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Eryngium foetidum L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Eryngium foetidum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]",
"Ipomoea batatas (L.) Lam.","species","Plantae","alien","null","present","Timor-Leste","TLS","Ipomoea batatas","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Vicia sativa L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Vicia sativa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Dichanthium aristatum (Poir.) C.E.Hubb.","species","Plantae","alien","null","present","Timor-Leste","TLS","Dichanthium aristatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Cyperus compressus L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Cyperus compressus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Hyptis brevipes Poit.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Hyptis brevipes","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Sphaeranthus africanus L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Sphaeranthus africanus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Echinochloa colona (L.) Link","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Echinochloa colona","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Eragrostis japonica (Thunb.) Trin.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Eragrostis japonica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Drymaria cordata (L.) Roem. & Schult.","species","Plantae","alien","null","present","Timor-Leste","TLS","Drymaria cordata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]",
"Sanchezia parvibracteata Sprague & Hutch.","species","Plantae","alien","null","present","Timor-Leste","TLS","Sanchezia parvibracteata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Cyclospermum leptophyllum (Pers.) Sprague","species","Plantae","alien","null","present","Timor-Leste","TLS","Cyclospermum leptophyllum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]",
"Caesalpinia decapetala (Roth) Alston","species","Plantae","alien","null","present","Timor-Leste","TLS","Caesalpinia decapetala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Asystasia gangetica subsp. gangetica","subspecies","Plantae","alien","null","present","Timor-Leste","TLS","Asystasia gangetica","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Bidens biternata (Lour.) Merr. & Sherff","species","Plantae","alien","null","present","Timor-Leste","TLS","Brugmansia arborea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Broussonetia papyrifera Vent.","species","Plantae","alien","null","present","Timor-Leste","TLS","Broussonetia papyrifera","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]",
"Cenchrus purpureus (Schumach.) Morrone","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Cenchrus purpureus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Sporobolus fertilis (Steud.) Clayton","species","Plantae","alien","null","present","Timor-Leste","TLS","Sporobolus fertilis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Tectona grandis L.f.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Tectona grandis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Tribulus terrestris L.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Tribulus terrestris","Plantae","Tracheophyta","Magnoliopsida","Zygophyllales","Zygophyllaceae","[""terrestrial""]",
"Setaria pumila (Poir.) Roem. & Schult.","species","Plantae","alien","null","present","Timor-Leste","TLS","Setaria helvola","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Rumex crispus L.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Rumex crispus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Poa annua L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Poa annua","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Desmodium scorpiurus (Sw.) Desv.","species","Plantae","alien","null","present","Timor-Leste","TLS","Desmodium scorpiurus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Senna septemtrionalis (Viv.) H.S.Irwin & Barneby","species","Plantae","alien","null","present","Timor-Leste","TLS","Senna septemtrionalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Solanum nodiflorum Desv. ex Dunal","species","Plantae","alien","null","present","Timor-Leste","TLS","Solanum nodiflorum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Marsypianthes chamaedrys Kuntze","species","Plantae","alien","null","present","Timor-Leste","TLS","Marsypianthes chamaedrys","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Alocasia macrorrhizos (L.) G.Don","species","Plantae","alien","null","present","Timor-Leste","TLS","Alocasia macrorrhizos","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]",
"Rumex brownii Schlecht.","species","Plantae","alien","null","present","Timor-Leste","TLS","Rumex pulcher","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Hippobroma longiflora (L.) G.Don","species","Plantae","alien","null","present","Timor-Leste","TLS","Hippobroma longiflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","[""terrestrial""]",
"Herissantia crispa (L.) Brizicky","species","Plantae","alien","null","present","Timor-Leste","TLS","Herissantia crispa","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Cosmos bipinnatus Cav.","species","Plantae","alien","null","present","Timor-Leste","TLS","Cosmos bipinnatus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Spermacoce articularis L.f.","species","Plantae","alien","null","present","Timor-Leste","TLS","Spermacoce articularis","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Dactyloctenium aegyptium (L.) Willd.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Dactyloctenium aegyptium","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Limnocharis flava Buchenau","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Limnocharis flava","Plantae","Tracheophyta","Liliopsida","Alismatales","Alismataceae","[""terrestrial"",""freshwater""]",
"Ipomoea quamoclit L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Ipomoea quamoclit","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Chloris barbata Sw.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Chloris barbata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Eragrostis cilianensis (All.) Vignolo ex Janch.","species","Plantae","alien","null","present","Timor-Leste","TLS","Eragrostis cilianensis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Equisetum ramosissimum subsp. debile (Roxb. ex Vaucher) Hauke","subspecies","Plantae","alien","invasive","present","Timor-Leste","TLS","Equisetum ramosissimum","Plantae","Tracheophyta","Polypodiopsida","Equisetales","Equisetaceae","[""terrestrial""]",
"Euphorbia prostrata Ait.","species","Plantae","alien","null","present","Timor-Leste","TLS","Euphorbia prostrata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Plantago lanceolata L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Plantago lanceolata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]",
"Alysicarpus vaginalis (L.) A.DC.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Alysicarpus vaginalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Spermacoce confusa Rendle","species","Plantae","alien","null","present","Timor-Leste","TLS","Spermacoce confusa","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Caesalpinia pulcherrima (L.) Sw.","species","Plantae","alien","null","present","Timor-Leste","TLS","Caesalpinia pulcherrima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Melochia pyramidata L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Melochia pyramidata","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Ipomoea pes-tigridis L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Ipomoea pes-tigridis","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Silene gallica L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Silene gallica","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]",
"Muntingia calabura L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Muntingia calabura","Plantae","Tracheophyta","Magnoliopsida","Malvales","Muntingiaceae","[""terrestrial""]",
"Ipomoea triloba L.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Ipomoea triloba","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Triumfetta rhomboidea Jacq.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Triumfetta rhomboidea","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Senna siamea (Lamarck) H.S.Irwin & Barneby","species","Plantae","alien","null","present","Timor-Leste","TLS","Senna siamea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Gomphrena celosioides C.F.P.Mart.","species","Plantae","alien","null","present","Timor-Leste","TLS","Gomphrena serrata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Cosmos sulphureus Cav.","species","Plantae","alien","null","present","Timor-Leste","TLS","Cosmos sulphureus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Panicum repens L.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Panicum repens","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Bothriochloa pertusa (L.) A.Camus","species","Plantae","alien","null","present","Timor-Leste","TLS","Bothriochloa pertusa","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Senna tora (L.) Roxb.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Senna tora","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Spilanthes iabadicensis A.H.Moore","species","Plantae","alien","null","present","Timor-Leste","TLS","Acmella uliginosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Cantinoa americana (Aubl.) Harley & J.F.B.Pastore","species","Plantae","alien","null","present","Timor-Leste","TLS","Cantinoa americana","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Salvia misella Kunth","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Salvia misella","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Ruellia tuberosa L.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Ruellia tuberosa","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Arundo donax L.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Arundo donax","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Clarias gariepinus (Burchell, 1822)","species","Animalia","alien","null","present","Timor-Leste","TLS","Clarias gariepinus","Animalia","Chordata","Actinopterygii","Siluriformes","Clariidae","[""freshwater""]",
"Sambucus nigra L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Sambucus nigra","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Adoxaceae","[""terrestrial""]",
"Sesamum orientale Sieber ex Presl","species","Plantae","alien","null","present","Timor-Leste","TLS","Sesamum orientale","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Pedaliaceae","[""terrestrial""]",
"Cassia fistula L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Cassia fistula","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Calopogonium mucunoides Desv.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Calopogonium mucunoides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Indigofera cordifolia Roth","species","Plantae","alien","null","present","Timor-Leste","TLS","Indigofera cordifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Desmodium triflorum (L.) DC.","species","Plantae","alien","null","present","Timor-Leste","TLS","Desmodium triflorum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Calotropis procera (Aiton) W.T.Aiton","species","Plantae","alien","null","present","Timor-Leste","TLS","Calotropis procera","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Eleusine indica (L.) Gaertn.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Eleusine indica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Agave vivipara L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Agave vivipara","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]",
"Malachra capitata L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Malachra capitata","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Indigofera tinctoria L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Indigofera tinctoria","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Opuntia stricta (Haw.) Haw.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Opuntia stricta","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]",
"Amaranthus dubius Mart.","species","Plantae","alien","null","present","Timor-Leste","TLS","Amaranthus dubius","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Chrysopogon aciculatus Trin.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Chrysopogon aciculatus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Brugmansia candida Pers.","species","Plantae","alien","null","present","Timor-Leste","TLS","Brugmansia arborea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Amaranthus tricolor L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Amaranthus tricolor","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Gloriosa superba L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Gloriosa superba","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","[""terrestrial""]",
"Impatiens balsamina L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Impatiens balsamina","Plantae","Tracheophyta","Magnoliopsida","Ericales","Balsaminaceae","[""terrestrial""]",
"Kalanchoe integra (Medik.) Kuntze","species","Plantae","alien","null","present","Timor-Leste","TLS","Kalanchoe deficiens","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","[""terrestrial""]",
"Catharanthus roseus G.Don","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Catharanthus roseus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Cajanus cajan (L.) Millsp.","species","Plantae","alien","null","present","Timor-Leste","TLS","Cajanus cajan","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Rorippa nasturtium-aquaticum (L.) Hayek","species","Plantae","alien","null","present","Timor-Leste","TLS","Nasturtium officinale","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial"",""freshwater""]",
"Aloe vera (L.) Burm.f.","species","Plantae","alien","null","present","Timor-Leste","TLS","Aloe vera","Plantae","Tracheophyta","Liliopsida","Asparagales","Xanthorrhoeaceae","[""terrestrial""]",
"Duttaphrynus melanostictus (Schneider, 1799)","species","Animalia","alien","invasive","present","Timor-Leste","TLS","Duttaphrynus melanostictus","Animalia","Chordata","Amphibia","Anura","Bufonidae","[""terrestrial"",""freshwater""]",
"Ageratina riparia (Regel) R.M.King & H.Rob.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Ageratina riparia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Oxalis corniculata L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Oxalis corniculata","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]",
"Porophyllum ruderale (Jacq.) Cass.","species","Plantae","alien","null","present","Timor-Leste","TLS","Porophyllum ruderale","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Jatropha gossypiifolia L.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Jatropha gossypiifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Mitracarpus hirtus (Sw.) DC.","species","Plantae","alien","null","present","Timor-Leste","TLS","Mitracarpus hirtus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Dichrocephala integrifolia Kuntze","species","Plantae","alien","null","present","Timor-Leste","TLS","Dichrocephala integrifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Malvastrum coromandelianum (L.) Garcke","species","Plantae","alien","null","present","Timor-Leste","TLS","Malvastrum coromandelianum","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Setaria plicata T.Cooke","species","Plantae","alien","null","present","Timor-Leste","TLS","Setaria plicata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Ricinus communis L.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Ricinus communis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Solanum insanum L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Solanum melongena","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Medicago polymorpha L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Medicago polymorpha","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Sporobolus jacquemontii Kunth","species","Plantae","alien","null","present","Timor-Leste","TLS","Sporobolus pyramidalis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Senna obtusifolia (L.) H.S.Irwin & Barneby","species","Plantae","alien","null","present","Timor-Leste","TLS","Senna obtusifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Ipomoea alba L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Ipomoea alba","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Lantana camara L.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Lantana camara","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Vachellia farnesiana (L.) Wight & Arn.","species","Plantae","alien","invasive","present","Timor-Leste","TLS","Vachellia farnesiana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Dipogon lignosus (L.) Verdc.","species","Plantae","alien","null","present","Timor-Leste","TLS","Dipogon lignosus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Ocimum basilicum L.","species","Plantae","alien","null","present","Timor-Leste","TLS","Ocimum basilicum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
