"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Salvinia molesta D.Mitch.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Salvinia molesta","Plantae","Tracheophyta","Polypodiopsida","Salviniales","Salviniaceae","[""freshwater""]",
"Ipomoea violacea L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Ipomoea violacea","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Eleusine indica (L.) Gaertn.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Eleusine indica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Leucaena leucocephala (Lam.) de Wit","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Leucaena leucocephala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Lantana camara L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Lantana camara","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Mecardonia procumbens Small","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Mecardonia procumbens","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]",
"Leucaena diversifolia Benth.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Leucaena diversifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Rhinella marina (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Papua New Guinea","PNG","Rhinella marina","Animalia","Chordata","Amphibia","Anura","Bufonidae","[""terrestrial"",""freshwater""]",
"Pteris cretica L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Pteris cretica","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","[""terrestrial""]",
"Crotalaria trichotoma Boj.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Crotalaria trichotoma","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Abrus precatorius L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Abrus precatorius","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Desmodium gangeticum (L.) DC.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Desmodium gangeticum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cyperus compressus L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Cyperus compressus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Phaseolus lunatus L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Phaseolus lunatus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Eragrostis patula Steud.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Eragrostis patula","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Bauhinia acuminata L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Bauhinia acuminata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cyathula prostrata (L.) Blume","species","Plantae","alien","null","present","Papua New Guinea","PNG","Cyathula prostrata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Kyllinga polyphylla","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Kyllinga polyphylla","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Malvastrum coromandelianum (L.) Garcke","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Malvastrum coromandelianum","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Portulaca oleracea L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Portulaca oleracea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Portulacaceae","[""terrestrial""]",
"Ageratum conyzoides L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Ageratum conyzoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Chamaecrista mimosoides (L.) Greene","species","Plantae","alien","null","present","Papua New Guinea","PNG","Chamaecrista mimosoides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Corchorus aestuans L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Corchorus aestuans","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Ludwigia hyssopifolia (G.Don) Exell","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Ludwigia hyssopifolia","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial""]",
"Anabas testudineus (Bloch, 1792)","species","Animalia","alien","null","present","Papua New Guinea","PNG","Anabas testudineus","Animalia","Chordata","Actinopterygii","Perciformes","Anabantidae","[""freshwater"",""brackish""]",
"Desmodium tortuosum (Sw.) DC.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Desmodium tortuosum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Melinis minutiflora P.Beauv.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Melinis minutiflora","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Eragrostis unioloides Nees ex Steud.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Eragrostis unioloides","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Acacia farnesiana (L.) Willd.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Acacia farnesiana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Stachytarpheta jamaicensis Vahl","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Stachytarpheta jamaicensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Digitaria insularis (L.) Mez ex Ekman","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Digitaria insularis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Polygala paniculata L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Polygala paniculata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Polygalaceae","[""terrestrial""]",
"Anoplolepis gracilipes (Smith, 1857)","species","Animalia","alien","invasive","present","Papua New Guinea","PNG","Anoplolepis gracilipes","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Merremia hirta Merr.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Merremia hirta","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Aristolochia elegans Mast.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Aristolochia elegans","Plantae","Tracheophyta","Magnoliopsida","Piperales","Aristolochiaceae","[""terrestrial""]",
"Urena lobata L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Urena lobata","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Ipomoea alba L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Ipomoea alba","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Ceiba pentandra (L.) Gaertn.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Ceiba pentandra","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Setaria pumila (Poir.) Roem. & Schult.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Setaria helvola","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Ipomoea triloba L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Ipomoea triloba","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Kyllinga brevifolia Nees","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Cyperus melanospermus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Syzygium malaccense (L.) Merr. & L.M.Perry","species","Plantae","alien","null","present","Papua New Guinea","PNG","Syzygium malaccense","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Amaranthus viridis L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Amaranthus viridis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Pomacea canaliculata (Lamarck, 1822)","species","Animalia","alien","invasive","present","Papua New Guinea","PNG","Pomacea canaliculata","Animalia","Mollusca","Gastropoda","Architaenioglossa","Ampullariidae","[""freshwater""]",
"Aeschynomene indica L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Aeschynomene indica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Eragrostis japonica (Thunb.) Trin.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Eragrostis japonica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Arivela viscosa Raf.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Arivela viscosa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Cleomaceae","[""terrestrial""]",
"Sorghum arundinaceum (Desv.) Stapf","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Sorghum arundinaceum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Ricinus communis L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Ricinus communis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Phellinus noxius (Corner) G.Cunn.","species","Fungi","alien","invasive","present","Papua New Guinea","PNG","Phellinus noxius","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","[""host""]",
"Chloris virgata Sw.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Chloris virgata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Bambusa Schreb.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Bambusa sp.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Amaranthus interruptus R.Br.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Amaranthus interruptus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Bauhinia purpurea L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Bauhinia purpurea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Leersia hexandra Sw.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Leersia hexandra","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial"",""freshwater""]",
"Emilia sonchifolia (L.) DC. ex Wight","species","Plantae","alien","null","present","Papua New Guinea","PNG","Emilia sonchifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Arundo donax L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Arundo donax","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Pinus patula Schltdl. & Cham.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Pinus patula","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]",
"Desmodium triflorum (L.) DC.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Desmodium triflorum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Crotalaria goreensis Guill. & Perr.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Crotalaria goreensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Neonotonia wightii (Arn.) J.A.Lackey","species","Plantae","alien","null","present","Papua New Guinea","PNG","Neonotonia wightii","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Melastoma malabathricum L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Melastoma malabathricum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","[""terrestrial""]",
"Peperomia pellucida Kunth","species","Plantae","alien","null","present","Papua New Guinea","PNG","Peperomia pellucida","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","[""terrestrial""]",
"Gomphrena celosioides C.F.P.Mart.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Gomphrena serrata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Crotalaria verrucosa L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Crotalaria verrucosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Trianthema portulacastrum L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Trianthema portulacastrum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Aizoaceae","[""terrestrial""]",
"Lemna perpusilla Torr.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Lemna perpusilla","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""freshwater""]",
"Oreochromis mossambicus (Peters, 1852)","species","Animalia","alien","invasive","present","Papua New Guinea","PNG","Oreochromis mossambicus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish""]",
"Paspalum vaginatum Sw.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Paspalum vaginatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial"",""brackish""]",
"Xiphophorus hellerii Heckel, 1848","species","Animalia","alien","null","present","Papua New Guinea","PNG","Xiphophorus hellerii","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater"",""brackish""]",
"Erigeron canadensis L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Erigeron canadensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Digitaria sanguinalis (L.) Scop.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Digitaria sanguinalis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Paspalum paniculatum L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Paspalum paniculatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Persicaria lapathifolia (L.) Gray","species","Plantae","alien","null","present","Papua New Guinea","PNG","Persicaria lapathifolia","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Clerodendrum quadriloculare (Blanco) Merr.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Clerodendrum quadriloculare","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Eclipta prostrata L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Eclipta prostrata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Macroptilium atropurpureum (L.) Urb.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Macroptilium atropurpureum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Tradescantia spathacea Sw.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Tradescantia spathacea","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]",
"Gambusia holbrooki Girard, 1859","species","Animalia","alien","invasive","present","Papua New Guinea","PNG","Gambusia holbrooki","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater"",""brackish""]",
"Poecilia reticulata Peters, 1859","species","Animalia","alien","null","present","Papua New Guinea","PNG","Poecilia reticulata","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater"",""brackish""]",
"Adiantum raddianum C.Presl","species","Plantae","alien","null","present","Papua New Guinea","PNG","Doryopteris raddiana","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","[""terrestrial""]",
"Elephantopus mollis Kunth","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Elephantopus mollis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Tephrosia noctiflora Baker","species","Plantae","alien","null","present","Papua New Guinea","PNG","Tephrosia noctiflora","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Chloris barbata Sw.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Chloris barbata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Thunbergia laurifolia","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Thunbergia laurifolia","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Tribulus terrestris L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Tribulus terrestris","Plantae","Tracheophyta","Magnoliopsida","Zygophyllales","Zygophyllaceae","[""terrestrial""]",
"Cyprinus carpio var. carpio","variety","Animalia","alien","invasive","present","Papua New Guinea","PNG","Cyprinus carpio","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]",
"Cenchrus clandestinus (Hochst. ex Chiov.) Morrone","species","Plantae","alien","null","present","Papua New Guinea","PNG","Cenchrus clandestinus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Antigonon leptopus Hook. & Arn.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Antigonon leptopus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Nypa fruticans Wurmb","species","Plantae","alien","null","present","Papua New Guinea","PNG","Nypa fruticans","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial"",""brackish""]",
"Eragrostis pilosa P.Beauv.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Eragrostis pilosa","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Sida rhombifolia L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Sida rhombifolia","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Amaranthus blitum L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Amaranthus blitum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Nerium oleander L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Nerium oleander","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Brachiaria mutica Stapf","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Brachiaria mutica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Celosia argentea L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Celosia argentea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Annona glabra L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Annona glabra","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Cyperus distans L.f.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Cyperus distans","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Oplismenus compositus P.Beauv.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Oplismenus compositus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Oxalis corniculata L.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Oxalis corniculata","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]",
"Cyrtococcum patens A.Camus","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Cyrtococcum patens","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Najas graminea Delile","species","Plantae","alien","null","present","Papua New Guinea","PNG","Najas graminea","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","[""freshwater""]",
"Uraria lagopodioides (L.) Desv. ex DC.","species","Plantae","alien","invasive","present","Papua New Guinea","PNG","Uraria lagopodoides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Sigesbeckia orientalis L.","species","Plantae","alien","null","present","Papua New Guinea","PNG","Sigesbeckia orientalis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
