"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Oncorhynchus mykiss (Walbaum, 1792)","species","Animalia","alien","null","present","Iran (Islamic Republic of)","IRN","Oncorhynchus mykiss","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]"
"Cytisus scoparius Link","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Cytisus scoparius","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Ameiurus nebulosus (Lesueur, 1819)","species","Animalia","alien","null","present","Iran (Islamic Republic of)","IRN","Ameiurus nebulosus","Animalia","Chordata","Actinopterygii","Siluriformes","Ictaluridae","[""freshwater""]"
"Rumex crispus subsp. japonicus L.","subspecies","Plantae","alien","invasive","present","Iran (Islamic Republic of)","IRN","Rumex crispus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Prosopis farcta J.F.Macbr.","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Prosopis farcta","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Polygonum persicaria L.","species","Plantae","alien","invasive","present","Iran (Islamic Republic of)","IRN","Persicaria maculosa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Ambrosia psilostachya DC.","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Ambrosia psilostachya","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Micropterus salmoides (Lacepède, 1802)","species","Animalia","alien","null","present","Iran (Islamic Republic of)","IRN","Micropterus salmoides","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","[""freshwater""]"
"Amaranthus blitum L.","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Amaranthus blitum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Cochlodinium polykrikoides Margalef","species","Chromista","alien","null","present","Iran (Islamic Republic of)","IRN","Cochlodinium polykrikoides","Chromista","Myzozoa","Dinophyceae","Gymnodiniales","Gymnodiniaceae","[""marine""]"
"Polygonum aviculare L.","species","Plantae","alien","invasive","present","Iran (Islamic Republic of)","IRN","Polygonum aviculare","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Amandava amandava (Linnaeus, 1758)","species","Animalia","alien","null","present","Iran (Islamic Republic of)","IRN","Amandava amandava","Animalia","Chordata","Aves","Passeriformes","Estrildidae","[""terrestrial""]"
"Artemisia biennis Willd.","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Artemisia biennis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Euphorbia amygdaloides L.","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Euphorbia amygdaloides","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Carassius auratus (Linnaeus, 1758)","species","Animalia","alien","null","present","Iran (Islamic Republic of)","IRN","Carassius auratus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Galinsoga parviflora Cav.","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Galinsoga parviflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Macrobrachium nipponense (De Haan, 1849)","species","Animalia","alien","null","present","Iran (Islamic Republic of)","IRN","Macrobrachium nipponense","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","[""freshwater""]"
"Centaurea diffusa Lam.","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Centaurea diffusa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Crassocephalum crepidioides S.Moore","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Crassocephalum crepidioides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Oplismenus hirtellus subsp. undulatifolius (Ard.) U.Scholz","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Oplismenus undulatifolius","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Setaria viridis (L.) P.Beauv.","species","Plantae","alien","invasive","present","Iran (Islamic Republic of)","IRN","Setaria viridis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Acroptilon repens (L.) DC.","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Rhaponticum repens","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Pheidole teneriffana Forel, 1893","species","Animalia","alien","null","present","Iran (Islamic Republic of)","IRN","Pheidole teneriffana","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
"Rattus norvegicus (Berkenhout, 1769)","species","Animalia","alien","null","present","Iran (Islamic Republic of)","IRN","Rattus norvegicus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]"
"Beroe ovata Bruguiere, 1789","species","Animalia","alien","null","present","Iran (Islamic Republic of)","IRN","Beroe ovata","Animalia","Ctenophora","Nuda","Beroida","Beroidae","[""brackish"",""marine""]"
"Cirsium arvense (L.) Scop.","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Cirsium arvense","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Euphorbia esula L.","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Euphorbia esula","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Sambucus nigra L.","species","Plantae","alien","invasive","present","Iran (Islamic Republic of)","IRN","Sambucus nigra","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Adoxaceae","[""terrestrial""]"
"Cynodon dactylon (L.) Pers.","species","Plantae","alien","invasive","present","Iran (Islamic Republic of)","IRN","Cynodon dactylon","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Trachomitum venetum (L.) Woodson","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Poacynum venetum","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]"
"Bromus hordeaceus L.","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Bromus hordeaceus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Geranium dissectum L.","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Geranium dissectum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","[""terrestrial""]"
"Pleopis polyphemoides (Leuckart, 1859)","species","Animalia","alien","invasive","present","Iran (Islamic Republic of)","IRN","Pleopis polyphemoides","Animalia","Arthropoda","Branchiopoda","Diplostraca","Podonidae","[""brackish"",""marine""]"
"Acartia tonsa Dana, 1849","species","Animalia","alien","invasive","present","Iran (Islamic Republic of)","IRN","Acartia tonsa","Animalia","Arthropoda","Hexanauplia","Calanoida","Acartiidae","[""brackish"",""marine""]"
"Gleditsia triacanthos L.","species","Plantae","alien","null","present","Iran (Islamic Republic of)","IRN","Gleditsia triacanthos","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Ctenopharyngodon idella (Valenciennes, 1844)","species","Animalia","alien","null","present","Iran (Islamic Republic of)","IRN","Ctenopharyngodon idella","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
