"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Agave fourcroydes Lem.","species","Plantae","alien","null","present","Cuba","CUB","Agave fourcroydes","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]"
"Bambusa longispiculata Gamble","species","Plantae","alien","invasive","present","Cuba","CUB","Bambusa longispiculata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Eucalyptus citriodora Hook.","species","Plantae","alien","invasive","present","Cuba","CUB","Corymbia citriodora","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]"
"Ficus benjamina L.","species","Plantae","alien","null","present","Cuba","CUB","Ficus benjamina","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]"
"Solanum seaforthianum Andrews","species","Plantae","alien","invasive","present","Cuba","CUB","Solanum seaforthianum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Cavanillesia platanifolia (Humb. & Bonpl.) Kunth","species","Plantae","alien","null","present","Cuba","CUB","Cavanillesia platanifolia","Plantae","Tracheophyta","Magnoliopsida","Malvales","Bombacaceae","[""terrestrial""]"
"Luffa acutangula (L.) Roxb.","species","Plantae","alien","invasive","present","Cuba","CUB","Luffa acutangula","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]"
"Arundo donax var. donax","variety","Plantae","alien","invasive","present","Cuba","CUB","Arundo donax","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Spathodea campanulata Beauv.","species","Plantae","alien","invasive","present","Cuba","CUB","Spathodea campanulata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]"
"Ictiobus niger (Rafinesque, 1819)","species","Animalia","alien","null","present","Cuba","CUB","Ictiobus niger","Animalia","Chordata","Actinopterygii","Cypriniformes","Catostomidae","[""freshwater""]"
"Rhus succedanea L.","species","Plantae","alien","invasive","present","Cuba","CUB","Toxicodendron succedaneum","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]"
"Lemna aequinoctialis Welw.","species","Plantae","alien","invasive","present","Cuba","CUB","Lemna aequinoctialis","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""freshwater""]"
"Bauhinia tomentosa L.","species","Plantae","alien","invasive","present","Cuba","CUB","Bauhinia tomentosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Pterois volitans (Linnaeus, 1758)","species","Animalia","alien","null","present","Cuba","CUB","Pterois volitans","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Scorpaenidae","[""marine""]"
"Xiphidium caeruleum Aubl.","species","Plantae","alien","null","present","Cuba","CUB","Xiphidium caeruleum","Plantae","Tracheophyta","Liliopsida","Commelinales","Haemodoraceae","[""terrestrial""]"
"Russelia equisetiformis Schltdl. & Cham.","species","Plantae","alien","invasive","present","Cuba","CUB","Russelia equisetiformis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]"
"Macrothelypteris torresiana (Gaud.) Ching","species","Plantae","alien","invasive","present","Cuba","CUB","Macrothelypteris torresiana","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Thelypteridaceae","[""terrestrial""]"
"Euphorbia umbellata (Pax) Bruyns","species","Plantae","alien","null","present","Cuba","CUB","Euphorbia umbellata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Tradescantia zebrina Bosse","species","Plantae","alien","invasive","present","Cuba","CUB","Tradescantia zebrina","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]"
"Ficus auriculata Lour.","species","Plantae","alien","null","present","Cuba","CUB","Ficus auriculata","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]"
"Clerodendrum philippinum Schauer","species","Plantae","alien","invasive","present","Cuba","CUB","Clerodendrum chinense","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Margaranthus solanaceus Schltdl.","species","Plantae","alien","null","present","Cuba","CUB","Physalis solanacea","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Dichanthium aristatum (Poir.) C.E.Hubb.","species","Plantae","alien","null","present","Cuba","CUB","Dichanthium aristatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Rauvolfia serpentina (L.) Benth. ex Kurz","species","Plantae","alien","null","present","Cuba","CUB","Rauvolfia serpentina","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]"
"Solanum erianthum D.Don","species","Plantae","alien","invasive","present","Cuba","CUB","Solanum erianthum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Centella asiatica (L.) Urb.","species","Plantae","alien","null","present","Cuba","CUB","Centella asiatica","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]"
"Ficus religiosa L.","species","Plantae","alien","null","present","Cuba","CUB","Ficus religiosa","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]"
"Monomorium salomonis (Linnaeus, 1758)","species","Animalia","alien","null","present","Cuba","CUB","Monomorium salomonis","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
"Zingiber montanum (J.Koenig) Link ex A.Dietr.","species","Plantae","alien","null","present","Cuba","CUB","Zingiber montanum","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]"
"Crotalaria retusa L.","species","Plantae","alien","invasive","present","Cuba","CUB","Crotalaria retusa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Crotalaria spectabilis Roth","species","Plantae","alien","invasive","present","Cuba","CUB","Crotalaria spectabilis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Egeria densa Planch.","species","Plantae","alien","invasive","present","Cuba","CUB","Egeria densa","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","[""freshwater""]"
"Gomphocarpus physocarpus E. Meyer","species","Plantae","alien","null","present","Cuba","CUB","Gomphocarpus physocarpus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]"
"Pennisetum orientale Rich.","species","Plantae","alien","null","present","Cuba","CUB","Pennisetum orientale","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Davallia canariensis (L.) Sm.","species","Plantae","alien","null","present","Cuba","CUB","Davallia canariensis","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Davalliaceae","[""terrestrial""]"
"Costus spicatus (Jacq.) Sw.","species","Plantae","alien","invasive","present","Cuba","CUB","Costus spicatus","Plantae","Tracheophyta","Liliopsida","Zingiberales","Costaceae","[""terrestrial""]"
"Mimosa pigra L.","species","Plantae","alien","invasive","present","Cuba","CUB","Mimosa pigra","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Aloysia citrodora Palau","species","Plantae","alien","null","present","Cuba","CUB","Aloysia citrodora","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]"
"Syzygium jambos (L.) Alston","species","Plantae","alien","invasive","present","Cuba","CUB","Syzygium jambos","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]"
"Anethum graveolens L.","species","Plantae","alien","null","present","Cuba","CUB","Anethum graveolens","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]"
"Ruellia macrophylla Vahl","species","Plantae","alien","invasive","present","Cuba","CUB","Ruellia macrophylla","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]"
"Thespesia populnea (L.) Soland. ex Correa","species","Plantae","alien","null","present","Cuba","CUB","Thespesia populnea","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Cyanthillium cinereum (L.) H. Rob.","species","Plantae","alien","invasive","present","Cuba","CUB","Cyanthillium cinereum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Nasturtium officinale W.T. Aiton","species","Plantae","alien","null","present","Cuba","CUB","Nasturtium officinale","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial"",""freshwater""]"
"Schomburgkia tibicinis (Bateman ex Lindl.) Bateman","species","Plantae","alien","null","present","Cuba","CUB","Myrmecophila tibicinis","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","[""terrestrial""]"
