"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Achatina fulica (Férussac, 1821)","species","Animalia","alien","null","present","Indonesia","IDN","Lissachatina fulica","Animalia","Mollusca","Gastropoda","Stylommatophora","Achatinidae","[""terrestrial""]",
"Ageratina riparia (Regel) R.M.King & H.Rob.","species","Plantae","alien","invasive","present","Indonesia","IDN","Ageratina riparia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Lantana camara L.","species","Plantae","alien","invasive","present","Indonesia","IDN","Lantana camara","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Pomacea insularum (Orbigny, 1835)","species","Animalia","alien","invasive","present","Indonesia","IDN","Pomacea maculata","Animalia","Mollusca","Gastropoda","Architaenioglossa","Ampullariidae","[""freshwater""]",
"Acridotheres cinereus Bonaparte, 1850","species","Animalia","alien","null","present","Indonesia","IDN","Acridotheres cinereus","Animalia","Chordata","Aves","Passeriformes","Sturnidae","[""terrestrial""]",
"Paracanthopoma parva Giltay, 1935","species","Animalia","alien","invasive","present","Indonesia","IDN","Paracanthopoma parva","Animalia","Chordata","Actinopterygii","Siluriformes","Trichomycteridae","[""freshwater""]",
"Erigeron sumatrensis Retz.","species","Plantae","alien","invasive","present","Indonesia","IDN","Erigeron sumatrensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Solanum torvum Sw.","species","Plantae","alien","invasive","present","Indonesia","IDN","Solanum torvum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Cinchona pubescens Vahl","species","Plantae","alien","invasive","present","Indonesia","IDN","Cinchona pubescens","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Cleome rutidosperma DC.","species","Plantae","alien","invasive","present","Indonesia","IDN","Sieruela rutidosperma","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Cleomaceae","[""terrestrial""]",
"Passiflora ligularis A.Juss.","species","Plantae","alien","invasive","present","Indonesia","IDN","Passiflora ligularis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","[""terrestrial""]",
"Plectrochilus machadoi Miranda-Ribeiro, 1917","species","Animalia","alien","invasive","present","Indonesia","IDN","Plectrochilus machadoi","Animalia","Chordata","Actinopterygii","Siluriformes","Trichomycteridae","[""freshwater""]",
"Chromolaena odorata (L.) R.M.King & H.Rob.","species","Plantae","alien","invasive","present","Indonesia","IDN","Chromolaena odorata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Borreria latifolia (Aubl.) K.Schum.","species","Plantae","alien","invasive","present","Indonesia","IDN","Spermacoce alata","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Limnocharis flava Buchenau","species","Plantae","alien","invasive","present","Indonesia","IDN","Limnocharis flava","Plantae","Tracheophyta","Liliopsida","Alismatales","Alismataceae","[""terrestrial"",""freshwater""]",
"Phytophthora cinnamomi Rands","species","Chromista","alien","invasive","present","Indonesia","IDN","Phytophthora cinnamomi","Chromista","Oomycota","Peronosporea","Peronosporales","Peronosporaceae","[""host""]",
