"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Juncus effusus L.","species","Plantae","alien","null","present","El Salvador","SLV","Juncus effusus","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","[""terrestrial"",""freshwater""]",
"Digitaria horizontalis Willd.","species","Plantae","alien","null","present","El Salvador","SLV","Digitaria horizontalis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Ammannia auriculata Willd.","species","Plantae","alien","null","present","El Salvador","SLV","Ammannia auriculata","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]",
"Ochroma pyramidale (Cav. ex Lam.) Urb.","species","Plantae","alien","null","present","El Salvador","SLV","Ochroma pyramidale","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Persicaria punctata Small","species","Plantae","alien","null","present","El Salvador","SLV","Persicaria punctata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Tillandsia usneoides (L.) L.","species","Plantae","alien","null","present","El Salvador","SLV","Tillandsia usneoides","Plantae","Tracheophyta","Liliopsida","Poales","Bromeliaceae","[""terrestrial""]",
"Psychotria carthagenensis Jacq.","species","Plantae","alien","null","present","El Salvador","SLV","Psychotria carthagenensis","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Solanum torvum Sw.","species","Plantae","alien","null","present","El Salvador","SLV","Solanum torvum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Chrysobalanus icaco L.","species","Plantae","alien","null","present","El Salvador","SLV","Chrysobalanus icaco","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Chrysobalanaceae","[""terrestrial""]",
"Passiflora ligularis A.Juss.","species","Plantae","alien","null","present","El Salvador","SLV","Passiflora ligularis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","[""terrestrial""]",
"Paspalum distichum L.","species","Plantae","alien","null","present","El Salvador","SLV","Paspalum distichum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Paspalum plicatulum Michx.","species","Plantae","alien","null","present","El Salvador","SLV","Paspalum plicatulum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Brickellia diffusa A.Gray","species","Plantae","alien","null","present","El Salvador","SLV","Brickellia diffusa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Merremia quinquefolia (L.) Hall.fil.","species","Plantae","alien","null","present","El Salvador","SLV","Distimake quinquefolius","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Justicia aurea Schltdl.","species","Plantae","alien","null","present","El Salvador","SLV","Justicia aurea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Piper aduncum L.","species","Plantae","alien","null","present","El Salvador","SLV","Piper aduncum","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","[""terrestrial""]",
"Gomphocarpus physocarpus E.Mey.","species","Plantae","alien","null","present","El Salvador","SLV","Gomphocarpus physocarpus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Fimbristylis autumnalis Roem. & Schult.","species","Plantae","alien","null","present","El Salvador","SLV","Fimbristylis autumnalis","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Verbesina turbacensis Kunth","species","Plantae","alien","null","present","El Salvador","SLV","Verbesina turbacensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Cyperus rotundus L.","species","Plantae","alien","null","present","El Salvador","SLV","Cyperus rotundus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Amaranthus spinosus L.","species","Plantae","alien","null","present","El Salvador","SLV","Amaranthus spinosus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
