"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Pinus glabra Walter","species","Plantae","alien","invasive","present","Brazil","BRA","Pinus glabra","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Xiphophorus maculatus (Günther, 1866)","species","Animalia","alien","null","present","Brazil","BRA","Xiphophorus maculatus","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater""]"
"Casuarina equisetifolia L.","species","Plantae","alien","null","present","Brazil","BRA","Casuarina equisetifolia","Plantae","Tracheophyta","Magnoliopsida","Fagales","Casuarinaceae","[""terrestrial""]"
"Scleria corymbosa Roxb.","species","Plantae","alien","null","present","Brazil","BRA","Scleria corymbosa","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]"
"Hyparrhenia rufa (Nees) Stapf","species","Plantae","alien","null","present","Brazil","BRA","Hyparrhenia rufa","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Gliricidia sepium (Jacq.) Walp.","species","Plantae","alien","null","present","Brazil","BRA","Gliricidia sepium","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Salvinia molesta D.Mitch.","species","Plantae","alien","null","present","Brazil","BRA","Salvinia molesta","Plantae","Tracheophyta","Polypodiopsida","Salviniales","Salviniaceae","[""freshwater""]"
"Nicotiana tabacum L.","species","Plantae","alien","null","present","Brazil","BRA","Nicotiana tabacum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Poa pratensis L.","species","Plantae","alien","null","present","Brazil","BRA","Poa pratensis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Lablab purpureus (L.) Sweet","species","Plantae","alien","null","present","Brazil","BRA","Lablab purpureus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Pachyrhizus erosus (L.) Urb.","species","Plantae","alien","null","present","Brazil","BRA","Pachyrhizus erosus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
