"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Chenopodium album L.","species","Plantae","cryptogenic|uncertain","null","present","Peru","PER","Chenopodium album","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Polyandrocarpa zorritensis (Van Name, 1931)","species","Animalia","alien","null","present","Peru","PER","Polyandrocarpa zorritensis","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","[""marine""]"
"Coriandrum sativum L.","species","Plantae","alien","null","present","Peru","PER","Coriandrum sativum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]"
"Portulaca oleracea subsp. granatus L.","subspecies","Plantae","alien","null","present","Peru","PER","Portulaca oleracea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Portulacaceae","[""terrestrial""]"
"Vini peruviana (Statius Muller, 1776)","species","Animalia","alien","null","present","Peru","PER","Vini peruviana","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]"
"Punica granatum L.","species","Plantae","alien","null","present","Peru","PER","Punica granatum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]"
"Althaea officinalis L.","species","Plantae","alien","null","present","Peru","PER","Althaea officinalis","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Brassica rapa L.","species","Plantae","alien","null","present","Peru","PER","Brassica rapa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Solanum nigrum L.","species","Plantae","alien","null","present","Peru","PER","Solanum nigrum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Aratinga erythrogenys (Lesson, 1844)","species","Animalia","cryptogenic|uncertain","null","present","Peru","PER","Aratinga erythrogenys","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]"
"Pennisetum clandestinum Hochst. ex Chiov.","species","Plantae","alien","invasive","present","Peru","PER","Cenchrus clandestinus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Phoenix dactylifera L.","species","Plantae","alien","null","present","Peru","PER","Phoenix dactylifera","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]"
"Amaranthus retroflexus L.","species","Plantae","alien","null","present","Peru","PER","Amaranthus retroflexus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Albizia lebbeck (L.) Benth.","species","Plantae","alien","null","present","Peru","PER","Albizia lebbeck","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Salmo trutta Linnaeus, 1758","species","Animalia","alien","null","present","Peru","PER","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]"
"Ctenopharyngodon idella (Valenciennes, 1844)","species","Animalia","alien","null","present","Peru","PER","Ctenopharyngodon idella","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Brassica nigra (L.) W.D.J.Koch","species","Plantae","alien","null","present","Peru","PER","Brassica nigra","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Cobaea scandens Cav.","species","Plantae","alien","null","present","Peru","PER","Cobaea scandens","Plantae","Tracheophyta","Magnoliopsida","Ericales","Polemoniaceae","[""terrestrial""]"
"Zephyranthes carinata Herb.","species","Plantae","alien","null","present","Peru","PER","Zephyranthes carinata","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]"
"Allium ampeloprasum L.","species","Plantae","alien","null","present","Peru","PER","Allium ampeloprasum","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]"
"Melinis minutiflora P.Beauv.","species","Plantae","alien","null","present","Peru","PER","Melinis minutiflora","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Citrus medica L.","species","Plantae","alien","null","present","Peru","PER","Citrus medica","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]"
"Pelargonium zonale L'Hér.","species","Plantae","alien","null","present","Peru","PER","Pelargonium zonale","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","[""terrestrial""]"
"Aedes aegypti (Linnaeus, 1762)","species","Animalia","alien","null","present","Peru","PER","Aedes aegypti","Animalia","Arthropoda","Insecta","Diptera","Culicidae","[""terrestrial"",""freshwater""]"
"Hypophthalmichthys nobilis (Richardson, 1845)","species","Animalia","alien","invasive","present","Peru","PER","Hypophthalmichthys nobilis","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Amatitlania nigrofasciata (Günther, 1867)","species","Animalia","alien","null","present","Peru","PER","Amatitlania nigrofasciata","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater""]"
"Piaractus brachypomus (Cuvier, 1818)","species","Animalia","alien","null","present","Peru","PER","Piaractus brachypomus","Animalia","Chordata","Actinopterygii","Characiformes","Serrasalmidae","[""freshwater""]"
