"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Catharanthus roseus G.Don","species","Plantae","alien","invasive","present","Rwanda","RWA","Catharanthus roseus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Annona cherimolia Mill.","species","Plantae","alien","null","present","Rwanda","RWA","Annona cherimolia","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Thunbergia grandiflora Roxb.","species","Plantae","alien","null","present","Rwanda","RWA","Thunbergia grandiflora","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Lonicera japonica Thunb.","species","Plantae","alien","null","present","Rwanda","RWA","Lonicera japonica","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","[""terrestrial""]",
"Brugmansia candida Pers.","species","Plantae","alien","null","present","Rwanda","RWA","Brugmansia candida","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Ipomoea indica (Burm.) Merr.","species","Plantae","alien","null","present","Rwanda","RWA","Ipomoea indica","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Eucalyptus microcorys F.Muell.","species","Plantae","alien","null","present","Rwanda","RWA","Eucalyptus microcorys","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Alcea rosea L.","species","Plantae","alien","null","present","Rwanda","RWA","Alcea rosea","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Eucalyptus cinerea F.Muell. ex Benth.","species","Plantae","alien","null","present","Rwanda","RWA","Eucalyptus cinerea","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Allamanda schottii Pohl","species","Plantae","alien","null","present","Rwanda","RWA","Allamanda schottii","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Solanum aculeastrum Dunal","species","Plantae","alien","null","present","Rwanda","RWA","Solanum aculeastrum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Alstonia venenata R.Br.","species","Plantae","alien","null","present","Rwanda","RWA","Alstonia venenata","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Stylosanthes guianensis Sw.","species","Plantae","alien","null","present","Rwanda","RWA","Stylosanthes guianensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Citrus aurantium L.","species","Plantae","alien","null","present","Rwanda","RWA","Citrus aurantium","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]",
"Tradescantia zebrina Bosse","species","Plantae","alien","invasive","present","Rwanda","RWA","Tradescantia zebrina","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]",
"Euryops chrysanthemoides (DC.) B.Nord.","species","Plantae","alien","null","present","Rwanda","RWA","Euryops chrysanthemoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Oreochromis leucostictus (Trewavas, 1933)","species","Animalia","alien","null","present","Rwanda","RWA","Oreochromis leucostictus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater""]",
"Petrea volubilis L.","species","Plantae","alien","null","present","Rwanda","RWA","Petrea volubilis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Galinsoga parviflora Cav.","species","Plantae","alien","null","present","Rwanda","RWA","Galinsoga parviflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Glebionis coronaria (L.) Tzvelev","species","Plantae","alien","null","present","Rwanda","RWA","Glebionis coronaria","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Physalis minima L.","species","Plantae","alien","null","present","Rwanda","RWA","Physalis minima","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Thevetia peruviana Merr.","species","Plantae","alien","null","present","Rwanda","RWA","Thevetia peruviana","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Schinus molle L.","species","Plantae","alien","null","present","Rwanda","RWA","Schinus molle","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]",
"Eriobotrya japonica (Thunb.) Lindl.","species","Plantae","alien","null","present","Rwanda","RWA","Eriobotrya japonica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]",
"Corymbia citriodora (Hook.) K.D.Hill & L.A.S.Johnson","species","Plantae","alien","null","present","Rwanda","RWA","Corymbia citriodora","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Mimosa diplotricha C.Wright ex Sauvalle","species","Plantae","alien","invasive","present","Rwanda","RWA","Mimosa diplotricha","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Eucalyptus albens Miq.","species","Plantae","alien","null","present","Rwanda","RWA","Eucalyptus albens","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Rumex nepalensis Spreng.","species","Plantae","alien","null","present","Rwanda","RWA","Rumex nepalensis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Thunbergia alata Sims","species","Plantae","alien","null","present","Rwanda","RWA","Thunbergia alata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
