"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Drymaria cordata (L.) Roem. & Schult.","species","Plantae","alien","null","present","Guatemala","GTM","Drymaria cordata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]",
"Trifolium repens L.","species","Plantae","alien","null","present","Guatemala","GTM","Trifolium repens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Priva lappulacea (L.) Pers.","species","Plantae","alien","null","present","Guatemala","GTM","Priva lappulacea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Medicago lupulina L.","species","Plantae","alien","null","present","Guatemala","GTM","Medicago lupulina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Senna spectabilis (DC.) H.S.Irwin & Barneby","species","Plantae","alien","null","present","Guatemala","GTM","Senna spectabilis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Hyptis brevipes Poit.","species","Plantae","alien","null","present","Guatemala","GTM","Hyptis brevipes","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Hydrocotyle ranunculoides L.f.","species","Plantae","alien","null","present","Guatemala","GTM","Hydrocotyle ranunculoides","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial"",""freshwater""]",
"Cnidoscolus aconitifolius I.M.Johnst.","species","Plantae","alien","null","present","Guatemala","GTM","Cnidoscolus aconitifolius","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Inga laurina (Sw.) Willd.","species","Plantae","alien","null","present","Guatemala","GTM","Inga laurina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Neptunia plena (L.) Benth.","species","Plantae","alien","null","present","Guatemala","GTM","Neptunia plena","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Galinsoga quadriradiata Ruiz & Pav.","species","Plantae","alien","null","present","Guatemala","GTM","Galinsoga quadriradiata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Desmodium scorpiurus (Sw.) Desv.","species","Plantae","alien","null","present","Guatemala","GTM","Desmodium scorpiurus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Spermacoce exilis (L.O.Williams) C.D.Adams ex W.C.Burger & C.M.Taylor","species","Plantae","alien","null","present","Guatemala","GTM","Spermacoce exilis","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Melinis minutiflora P.Beauv.","species","Plantae","alien","null","present","Guatemala","GTM","Melinis minutiflora","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Caperonia palustris A.St.-Hil.","species","Plantae","alien","null","present","Guatemala","GTM","Caperonia palustris","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Euphorbia hyssopifolia L.","species","Plantae","alien","null","present","Guatemala","GTM","Euphorbia hyssopifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Capsella bursa-pastoris (L.) Medik.","species","Plantae","alien","null","present","Guatemala","GTM","Capsella bursa-pastoris","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
"Ipomoea alba L.","species","Plantae","alien","null","present","Guatemala","GTM","Ipomoea alba","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Pteris cretica L.","species","Plantae","alien","null","present","Guatemala","GTM","Pteris cretica","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","[""terrestrial""]",
"Salvia occidentalis Sw.","species","Plantae","alien","null","present","Guatemala","GTM","Salvia occidentalis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Tarenaya spinosa Raf.","species","Plantae","alien","null","present","Guatemala","GTM","Tarenaya spinosa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Cleomaceae","[""terrestrial""]",
"Portulaca oleracea L.","species","Plantae","alien","null","present","Guatemala","GTM","Portulaca oleracea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Portulacaceae","[""terrestrial""]",
"Sideroxylon persimile (Hemsl.) T.D.Penn.","species","Plantae","alien","null","present","Guatemala","GTM","Sideroxylon persimile","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","[""terrestrial""]",
"Eclipta prostrata L.","species","Plantae","alien","null","present","Guatemala","GTM","Eclipta prostrata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Bauhinia purpurea L.","species","Plantae","alien","null","present","Guatemala","GTM","Bauhinia purpurea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Mentha aquatica L.","species","Plantae","alien","null","present","Guatemala","GTM","Mentha aquatica","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial"",""freshwater""]",
"Tabebuia rosea DC.","species","Plantae","alien","null","present","Guatemala","GTM","Tabebuia rosea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Cestrum nocturnum L.","species","Plantae","alien","null","present","Guatemala","GTM","Cestrum nocturnum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Sapindus saponaria L.","species","Plantae","alien","null","present","Guatemala","GTM","Sapindus saponaria","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","[""terrestrial""]",
"Calliandra calothyrsus Meissner","species","Plantae","alien","null","present","Guatemala","GTM","Calliandra houstoniana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Gamochaeta pensylvanica (Willd.) Cabrera","species","Plantae","alien","null","present","Guatemala","GTM","Gamochaeta pensylvanica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Spondias mombin Jacq.","species","Plantae","alien","null","present","Guatemala","GTM","Spondias mombin","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]",
"Haematoxylum campechianum L.","species","Plantae","alien","null","present","Guatemala","GTM","Haematoxylum campechianum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Fuchsia boliviana Carrière","species","Plantae","alien","null","present","Guatemala","GTM","Fuchsia boliviana","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial""]",
"Kyllinga Rottb.","species","Plantae","alien","null","present","Guatemala","GTM","Cyperus melanospermus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Talinum fruticosum (L.) Juss.","species","Plantae","alien","null","present","Guatemala","GTM","Talinum fruticosum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Talinaceae","[""terrestrial""]",
"Juncus bufonius L.","species","Plantae","alien","null","present","Guatemala","GTM","Juncus bufonius","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","[""terrestrial"",""freshwater""]",
"Laportea aestuans (L.) Chew","species","Plantae","alien","null","present","Guatemala","GTM","Laportea aestuans","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]",
"Hypochaeris radicata L.","species","Plantae","alien","null","present","Guatemala","GTM","Hypochaeris radicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Mikania micrantha Kunth","species","Plantae","alien","null","present","Guatemala","GTM","Mikania micrantha","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Cissus verticillata (L.) Nicolson & C.E.Jarvis","species","Plantae","alien","null","present","Guatemala","GTM","Cissus verticillata","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]",
"Najas marina L.","species","Plantae","alien","null","present","Guatemala","GTM","Najas marina","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","[""freshwater""]",
"Boerhavia coccinea Mill.","species","Plantae","alien","null","present","Guatemala","GTM","Boerhavia coccinea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","[""terrestrial""]",
"Aeschynomene americana L.","species","Plantae","alien","null","present","Guatemala","GTM","Aeschynomene americana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Psidium guajava L.","species","Plantae","alien","null","present","Guatemala","GTM","Psidium guajava","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Cecropia obtusifolia Bertol.","species","Plantae","alien","null","present","Guatemala","GTM","Cecropia obtusifolia","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]",
"Piper peltatum L.","species","Plantae","alien","null","present","Guatemala","GTM","Piper peltatum","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","[""terrestrial""]",
"Columba livia Gmelin, 1789","species","Animalia","alien","null","present","Guatemala","GTM","Columba livia","Animalia","Chordata","Aves","Columbiformes","Columbidae","[""terrestrial""]",
"Cardiospermum grandiflorum Sw.","species","Plantae","alien","null","present","Guatemala","GTM","Cardiospermum grandiflorum","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","[""terrestrial""]",
"Commelina diffusa Burm.f.","species","Plantae","alien","null","present","Guatemala","GTM","Commelina diffusa","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]",
"Caesalpinia pulcherrima (L.) Sw.","species","Plantae","alien","null","present","Guatemala","GTM","Caesalpinia pulcherrima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Catharanthus roseus (L.) G.Don","species","Plantae","alien","null","present","Guatemala","GTM","Catharanthus roseus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
