"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Aira cupaniana Guss.","species","Plantae","alien","null","present","South Africa","ZAF","Aira cupaniana","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Eschscholzia californica Cham.","species","Plantae","alien","null","present","South Africa","ZAF","Eschscholzia californica","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","[""terrestrial""]",
"Quercus suber L.","species","Plantae","alien","null","present","South Africa","ZAF","Quercus suber","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","[""terrestrial""]",
"Helianthus annuus","species","Plantae","alien","null","present","South Africa","ZAF","Helianthus annuus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Avena barbata Pott ex Link","species","Plantae","alien","null","present","South Africa","ZAF","Avena barbata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Eremocarpus setigerus (Hook.) Benth.","species","Plantae","alien","null","present","South Africa","ZAF","Croton setigerus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Harrisia balansae (K. Schum.) N.P. Taylor & Zappi","species","Plantae","alien","null","present","South Africa","ZAF","Harrisia balansae","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]",
"Leucanthemum vulgare","species","Plantae","alien","null","present","South Africa","ZAF","Leucanthemum vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Rumex acetosella subsp. angiocarpus (Murb.) Murb.","species","Plantae","alien","null","present","South Africa","ZAF","Rumex angiocarpus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Cajanus cajan (L.) Millsp.","species","Plantae","alien","null","present","South Africa","ZAF","Cajanus cajan","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Acacia cultriformis A.Cunn. ex G.Don","species","Plantae","alien","null","present","South Africa","ZAF","Acacia cultriformis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Codiaeum variegatum (L.) Rumph. ex A.Juss.","species","Plantae","alien","null","present","South Africa","ZAF","Codiaeum variegatum","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Popeia popeiorum Malhotra & Thorpe, 2004","species","Animalia","alien","null","present","South Africa","ZAF","Trimeresurus popeiorum","Animalia","Chordata","Reptilia","Squamata","Viperidae","[""terrestrial""]",
"Conopeum seurati (Canu, 1928)","species","Animalia","alien","null","present","South Africa","ZAF","Conopeum seurati","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Electridae","[""marine""]",
"Glandularia aristigera (S.Moore) Tronc.","species","Plantae","alien","invasive","present","South Africa","ZAF","Glandularia aristigera","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Rubus ellipticus Smith","species","Plantae","alien","null","present","South Africa","ZAF","Rubus ellipticus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]",
"Helisoma duryi Wetherby, 1879","species","Animalia","alien","null","present","South Africa","ZAF","Planorbella duryi","Animalia","Mollusca","Gastropoda","Basommatophora","Planorbidae","[""freshwater""]",
"Cocculus hirsutus (L.) Diels","species","Plantae","alien","null","present","South Africa","ZAF","Cocculus hirsutus","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Menispermaceae","[""terrestrial""]",
"Eublepharis macularius (Blyth, 1854)","species","Animalia","alien","null","present","South Africa","ZAF","Eublepharis macularius","Animalia","Chordata","Reptilia","Squamata","Eublepharidae","[""terrestrial""]",
"Syagrus romanzoffiana (Cham.) Glassman","species","Plantae","alien","null","present","South Africa","ZAF","Syagrus romanzoffiana","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Didemnum rodriguesi Rocha & Monniot, 1993","species","Animalia","alien","null","present","South Africa","ZAF","Didemnum rodriguesi","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","[""marine""]",
"Bidens biternata (Lour.) Merr. & Sherff","species","Plantae","alien","null","present","South Africa","ZAF","Bidens biternata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Hibiscus schizopetalus (Dyer) Hook. fil.","species","Plantae","alien","null","present","South Africa","ZAF","Hibiscus schizopetalus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Briza subaristata Lam.","species","Plantae","alien","null","present","South Africa","ZAF","Chascolytrum subaristatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Berberis julianae C. K. Schneid.","species","Plantae","alien","null","present","South Africa","ZAF","Berberis julianae","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Berberidaceae","[""terrestrial""]",
"Rubus x proteus C.H.Stirt.","hybrid_formula","Plantae","alien","null","present","South Africa","ZAF","Rubus proteus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]",
"Nassella trichotoma (Nees) Hack. & Arechav.","species","Plantae","alien","invasive","present","South Africa","ZAF","Nassella trichotoma","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Buddleja davidii Franch.","species","Plantae","alien","null","present","South Africa","ZAF","Buddleja davidii","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","[""terrestrial""]",
"Galinsoga parviflora Cav.","species","Plantae","alien","null","present","South Africa","ZAF","Galinsoga parviflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Washingtonia robusta H.Wendl.","species","Plantae","alien","null","present","South Africa","ZAF","Washingtonia robusta","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Tamarindus indica L.","species","Plantae","alien","null","present","South Africa","ZAF","Tamarindus indica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Melaleuca subulata (Cheel) Craven","species","Plantae","alien","null","present","South Africa","ZAF","Callistemon subulatus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Paspalum notatum Flüggé","species","Plantae","alien","null","present","South Africa","ZAF","Paspalum notatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Clavelina lepadiformis (Müller, 1776)","species","Animalia","alien","null","present","South Africa","ZAF","Clavelina lepadiformis","Animalia","Chordata","Ascidiacea","Aplousobranchia","Clavelinidae","[""marine""]",
"Chloris virgata Sw.","species","Plantae","alien","null","present","South Africa","ZAF","Chloris virgata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Amaranthus standleyanus Parodi ex Covas","species","Plantae","alien","null","present","South Africa","ZAF","Amaranthus standleyanus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Ulmus procera Salisb.","species","Plantae","alien","null","present","South Africa","ZAF","Ulmus procera","Plantae","Tracheophyta","Magnoliopsida","Rosales","Ulmaceae","[""terrestrial""]",
"Pheidole megacephala (Fabricius, 1793)","species","Animalia","alien","null","present","South Africa","ZAF","Pheidole megacephala","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Otala punctata (O.F. Muller, 1774) O.F. Muller, 1774","species","Animalia","alien","null","present","South Africa","ZAF","Helix punctata","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","[""terrestrial""]",
"Bugula dentata (Lamouroux, 1816)","species","Animalia","cryptogenic|uncertain","null","present","South Africa","ZAF","Virididentula dentata","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","[""marine""]",
"Gomphocarpus fruticosus (L.) W. T. Aiton","species","Plantae","alien","null","present","South Africa","ZAF","Gomphocarpus fruticosus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Kobus ellipsiprymnus (Ogilby, 1833)","species","Animalia","alien","null","present","South Africa","ZAF","Kobus ellipsiprymnus","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial"",""freshwater""]",
"Silybum marianum (L.) Gaertn.","species","Plantae","alien","null","present","South Africa","ZAF","Silybum marianum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Prosopis velutina Wooton","species","Plantae","alien","invasive","present","South Africa","ZAF","Prosopis velutina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Agave americana var. marginata Trel.","variety","Plantae","alien","invasive","present","South Africa","ZAF","Agave americana","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]",
"Opuntia leucotricha DC.","species","Plantae","alien","invasive","present","South Africa","ZAF","Opuntia leucotricha","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]",
"Justicia brandegeeana D.C. Wassh. & L. B. Sm.","species","Plantae","alien","null","present","South Africa","ZAF","Justicia brandegeeana","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Austrocylindropuntia cylindrica (Lam.) Backeb.","species","Plantae","alien","null","present","South Africa","ZAF","Austrocylindropuntia cylindrica","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]",
"Sherardia arvensis L.","species","Plantae","alien","null","present","South Africa","ZAF","Sherardia arvensis","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Pinus halepensis Mill.","species","Plantae","alien","invasive","present","South Africa","ZAF","Pinus halepensis","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]",
"Xiphophorus hellerii Heckel, 1848","species","Animalia","alien","null","present","South Africa","ZAF","Xiphophorus hellerii","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater"",""brackish""]",
"Grevillea sericea (Sm.) R.Br.","species","Plantae","alien","null","present","South Africa","ZAF","Grevillea sericea","Plantae","Tracheophyta","Magnoliopsida","Proteales","Proteaceae","[""terrestrial""]",
"Pachira glabra Pasq.","species","Plantae","alien","null","present","South Africa","ZAF","Pachira oleagina","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Verbascum virgatum Stokes","species","Plantae","alien","null","present","South Africa","ZAF","Verbascum virgatum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","[""terrestrial""]",
"Epipremnum aureum (Linden & André) G.S.Bunting","species","Plantae","alien","null","present","South Africa","ZAF","Epipremnum aureum","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial""]",
"Cochlicella ventrosa","species","Animalia","alien","null","present","South Africa","ZAF","Cochlicella ventrosa","Animalia","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","[""terrestrial""]",
"Furcifer pardalis (Cuvier, 1829)","species","Animalia","alien","null","present","South Africa","ZAF","Furcifer pardalis","Animalia","Chordata","Reptilia","Squamata","Chamaeleonidae","[""terrestrial""]",
"Ammophila arenaria (L.) Link","species","Plantae","alien","null","present","South Africa","ZAF","Ammophila arenaria","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Turnera ulmifolia L.","species","Plantae","alien","null","present","South Africa","ZAF","Turnera ulmifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Turneraceae","[""terrestrial""]",
"Verbena rigida var. rigida","variety","Plantae","alien","invasive","present","South Africa","ZAF","Verbena rigida","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Acartia spinicauda Giesbrecht, 1889","species","Animalia","alien","null","present","South Africa","ZAF","Acartia spinicauda","Animalia","Arthropoda","Hexanauplia","Calanoida","Acartiidae","[""brackish"",""marine""]",
"Rubus pascuus L. H. Bailey","species","Plantae","alien","null","present","South Africa","ZAF","Rubus pascuus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]",
"Sitotroga cerealella Olivier, 1789","species","Animalia","alien","null","present","South Africa","ZAF","Sitotroga cerealella","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","[""terrestrial""]",
"Cuscuta suaveolens Ser.","species","Plantae","alien","null","present","South Africa","ZAF","Cuscuta suaveolens","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""host""]",
"Trogoderma granarium Everts, 1899","species","Animalia","alien","null","present","South Africa","ZAF","Trogoderma granarium","Animalia","Arthropoda","Insecta","Coleoptera","Dermestidae","[""terrestrial""]",
"Sminthurus viridis (Linnaeus, 1758)","species","Animalia","alien","null","present","South Africa","ZAF","Sminthurus viridis","Animalia","Arthropoda","Entognatha","Collembola","Sminthuridae","[""terrestrial""]",
"Tragelaphus eurycerus (Ogilby, 1837)","species","Animalia","alien","null","present","South Africa","ZAF","Tragelaphus eurycerus","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]",
"Callistemon rigidus R.Br.","species","Plantae","alien","null","present","South Africa","ZAF","Callistemon rigidus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Melia azedarach L.","species","Plantae","alien","invasive","present","South Africa","ZAF","Melia azedarach","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]",
"Boerhavia erecta L.","species","Plantae","alien","null","present","South Africa","ZAF","Boerhavia erecta","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","[""terrestrial""]",
"Ageratum houstonianum Mill.","species","Plantae","alien","invasive","present","South Africa","ZAF","Ageratum houstonianum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Antilope cervicapra (Linnaeus, 1758)","species","Animalia","alien","null","present","South Africa","ZAF","Antilope cervicapra","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]",
"Bitis gabonica (Duméril, Bibron & Duméril, 1854)","species","Animalia","alien","null","present","South Africa","ZAF","Bitis gabonica","Animalia","Chordata","Reptilia","Squamata","Viperidae","[""terrestrial""]",
"Eruca sativa Garsault","species","Plantae","alien","null","present","South Africa","ZAF","Eruca sativa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
"Lophochloa pumila (Desf.) Bor","species","Plantae","alien","null","present","South Africa","ZAF","Rostraria pumila","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Dianella tasmanica Hook.f.","species","Plantae","alien","null","present","South Africa","ZAF","Dianella tasmanica","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","[""terrestrial""]",
"Acer negundo L.","species","Plantae","alien","invasive","present","South Africa","ZAF","Acer negundo","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","[""terrestrial""]",
"Stipa variabilis Hughes","species","Plantae","alien","null","present","South Africa","ZAF","Austrostipa variabilis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Euphorbia peplus L.","species","Plantae","alien","null","present","South Africa","ZAF","Euphorbia peplus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Dracaena fragrans (L.) Ker Gawl.","species","Plantae","alien","null","present","South Africa","ZAF","Dracaena fragrans","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]",
"Clarias gariepinus (Burchell, 1822)","species","Animalia","native|alien","invasive","present","South Africa","ZAF",,,,,,,,
"Hibiscus rosa-sinensis L.","species","Plantae","alien","null","present","South Africa","ZAF","Hibiscus rosa-sinensis","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Peniocereus serpentinus (Lag. & Rodr.) N.P. Taylor","species","Plantae","alien","null","present","South Africa","ZAF","Peniocereus serpentinus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]",
"Obelia geniculata (Linnaeus, 1758)","species","Animalia","alien","null","present","South Africa","ZAF","Obelia geniculata","Animalia","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","[""marine""]",
"Aspidites ramsayi (Macleay, 1882)","species","Animalia","alien","null","present","South Africa","ZAF","Aspidites ramsayi","Animalia","Chordata","Reptilia","Squamata","Pythonidae","[""terrestrial""]",
"Azolla cristata Kaulf.","species","Plantae","alien","null","present","South Africa","ZAF","Azolla filiculoides","Plantae","Tracheophyta","Polypodiopsida","Salviniales","Salviniaceae","[""freshwater""]",
"Sesbania virgata (Cav.) Pers.","species","Plantae","alien","null","present","South Africa","ZAF","Sesbania virgata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cylindropuntia fulgida var. fulgida","variety","Plantae","alien","null","present","South Africa","ZAF","Cylindropuntia fulgida","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]",
"Eucalyptus botryoides Sm.","species","Plantae","alien","null","present","South Africa","ZAF","Eucalyptus botryoides","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Bryophyllum daigremontianum (Hamet & Perrier) Berger","species","Plantae","alien","null","present","South Africa","ZAF","Kalanchoe daigremontiana","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","[""terrestrial""]",
"Cotoneaster glaucophyllus Franch.","species","Plantae","alien","null","present","South Africa","ZAF","Cotoneaster glaucophyllus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]",
"Carex ovalis Gooden.","species","Plantae","alien","null","present","South Africa","ZAF","Carex leporina","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Melaleuca nodosa (Sol. ex Gaertn.) Sm.","species","Plantae","alien","null","present","South Africa","ZAF","Melaleuca nodosa","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Scytodes fusca Walckenaer, 1837","species","Animalia","alien","null","present","South Africa","ZAF","Scytodes fusca","Animalia","Arthropoda","Arachnida","Araneae","Scytodidae","[""terrestrial""]",
"Prunus persica (L.) Stokes","species","Plantae","alien","invasive","present","South Africa","ZAF","Prunus persica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]",
"Solanum sarrachoides Sendtn.","species","Plantae","alien","null","present","South Africa","ZAF","Solanum sarrachoides","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Chromolaena odorata (L.) R.M.King & H.Rob.","species","Plantae","alien","invasive","present","South Africa","ZAF","Chromolaena odorata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Vipera raddei (Boulenger, 1890)","species","Animalia","alien","null","present","South Africa","ZAF","Montivipera raddei","Animalia","Chordata","Reptilia","Squamata","Viperidae","[""terrestrial""]",
"Chenopodium multifidum L.","species","Plantae","alien","null","present","South Africa","ZAF","Dysphania multifida","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Cyrtomium falcatum (L. fil.) Presl","species","Plantae","alien","null","present","South Africa","ZAF","Cyrtomium falcatum","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Dryopteridaceae","[""terrestrial""]",
"Canna x generalis L. H. Bailey","hybrid_formula","Plantae","alien","invasive","present","South Africa","ZAF","Canna generalis","Plantae","Tracheophyta","Liliopsida","Zingiberales","Cannaceae","[""terrestrial""]",
"Medicago lupulina L.","species","Plantae","alien","null","present","South Africa","ZAF","Medicago lupulina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Senna septemtrionalis (Viv.) H.S.Irwin & Barneby","species","Plantae","alien","invasive","present","South Africa","ZAF","Senna septemtrionalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Acrantophis madagascariensis (Duméril & Bibron, 1844)","species","Animalia","alien","null","present","South Africa","ZAF","Acrantophis madagascariensis","Animalia","Chordata","Reptilia","Squamata","Boidae","[""terrestrial""]",
"Hemitragus jemlahicus (C. H. Smith, 1826)","species","Animalia","alien","null","present","South Africa","ZAF","Hemitragus jemlahicus","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]",
"Brassica elongata Ehrh.","species","Plantae","alien","null","present","South Africa","ZAF","Brassica elongata","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
"Lupinus luteus L.","species","Plantae","alien","null","present","South Africa","ZAF","Lupinus luteus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Quercus nigra L.","species","Plantae","alien","null","present","South Africa","ZAF","Quercus nigra","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","[""terrestrial""]",
"Handroanthus chrysotrichus (Mart. ex DC.) Mattos","species","Plantae","alien","null","present","South Africa","ZAF","Handroanthus chrysotrichus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Dendrocygna eytoni (Eyton, 1838)","species","Animalia","alien","null","present","South Africa","ZAF","Dendrocygna eytoni","Animalia","Chordata","Aves","Anseriformes","Anatidae","[""terrestrial"",""freshwater""]",
"Chorizema cordatum Lindl.","species","Plantae","alien","null","present","South Africa","ZAF","Chorizema cordatum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Abutilon theophrasti Medik.","species","Plantae","alien","null","present","South Africa","ZAF","Abutilon theophrasti","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Opsius stactogalus Fieber, 1866","species","Animalia","alien","null","present","South Africa","ZAF","Opsius stactogalus","Animalia","Arthropoda","Insecta","Hemiptera","Cicadellidae","[""host""]",
"Aedes albopictus Skuse, 1894","species","Animalia","alien","null","present","South Africa","ZAF","Aedes albopictus","Animalia","Arthropoda","Insecta","Diptera","Culicidae","[""terrestrial"",""freshwater""]",
"Sorghum halepense (L.) Pers.","species","Plantae","alien","invasive","present","South Africa","ZAF","Sorghum halepense","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Ulex europaeus L.","species","Plantae","alien","invasive","present","South Africa","ZAF","Ulex europaeus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Sphagneticola trilobata (L.C. Rich.) Pruski","species","Plantae","alien","invasive","present","South Africa","ZAF","Sphagneticola trilobata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Chlorophorus annularis (Fabricius, 1787)","species","Animalia","alien","null","present","South Africa","ZAF","Chlorophorus annularis","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","[""terrestrial""]",
"Papaver rhoeas L.","species","Plantae","alien","null","present","South Africa","ZAF","Papaver rhoeas","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","[""terrestrial""]",
"Frankliniella occidentalis (Pergande, 1895)","species","Animalia","alien","null","present","South Africa","ZAF","Frankliniella occidentalis","Animalia","Arthropoda","Insecta","Thysanoptera","Thripidae","[""terrestrial""]",
"Sagartia ornata (Holdsworth, 1855)","species","Animalia","alien","null","present","South Africa","ZAF","Sagartia ornata","Animalia","Cnidaria","Anthozoa","Actiniaria","Sagartiidae","[""marine""]",
"Eucalyptus lehmannii (Schauer) Benth.","species","Plantae","alien","null","present","South Africa","ZAF","Eucalyptus lehmannii","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Encephalartos ferox G.Bertol","species","Plantae","alien","null","present","South Africa","ZAF","Encephalartos ferox","Plantae","Tracheophyta","Cycadopsida","Cycadales","Zamiaceae","[""terrestrial""]",
"Picris hieracioides","species","Plantae","alien","null","present","South Africa","ZAF","Picris hieracioides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Sambucus canadensis L.","species","Plantae","alien","null","present","South Africa","ZAF","Sambucus canadensis","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Adoxaceae","[""terrestrial""]",
"Olyra latifolia L.","species","Plantae","alien","null","present","South Africa","ZAF","Olyra latifolia","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Sciurus carolinensis Gmelin, 1788","species","Animalia","alien","null","present","South Africa","ZAF","Sciurus carolinensis","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","[""terrestrial""]",
"Equus asinus Linnaeus, 1758","species","Animalia","alien","null","present","South Africa","ZAF","Equus asinus","Animalia","Chordata","Mammalia","Perissodactyla","Equidae","[""terrestrial""]",
"Xanthium spinosum L.","species","Plantae","alien","invasive","present","South Africa","ZAF","Xanthium spinosum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Eragrostis pilosa (L.) P.Beauv.","species","Plantae","alien","null","present","South Africa","ZAF","Eragrostis pilosa","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Timon lepidus (Daudin, 1802)","species","Animalia","alien","null","present","South Africa","ZAF","Timon lepidus","Animalia","Chordata","Reptilia","Squamata","Lacertidae","[""terrestrial""]",
"Salmo salar Linnaeus, 1758","species","Animalia","alien","null","present","South Africa","ZAF","Salmo salar","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]",
"Liriope muscari (Decne.) L.H.Bailey","species","Plantae","alien","null","present","South Africa","ZAF","Liriope muscari","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]",
"Amsinckia calycina (Moris) Chater","species","Plantae","alien","null","present","South Africa","ZAF","Amsinckia calycina","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","[""terrestrial""]",
"Chenopodium glaucum L.","species","Plantae","alien","null","present","South Africa","ZAF","Chenopodium glaucum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Euphorbia pulcherrima Willd. ex Klotzsch","species","Plantae","alien","null","present","South Africa","ZAF","Euphorbia pulcherrima","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Lactuca serriola L.","species","Plantae","alien","null","present","South Africa","ZAF","Lactuca serriola","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Coleosoma blandum O. Pickard-Cambridge, 1882","species","Animalia","alien","null","present","South Africa","ZAF","Coleosoma blandum","Animalia","Arthropoda","Arachnida","Araneae","Theridiidae","[""terrestrial""]",
"Lepidium virginicum L.","species","Plantae","alien","null","present","South Africa","ZAF","Lepidium virginicum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
"Cenchrus brownii Roem. & Schult.","species","Plantae","alien","null","present","South Africa","ZAF","Cenchrus brownii","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
