"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Oryctolagus cuniculus (Linnaeus, 1758)","species","Animalia","alien","null","present","China","CHN","Oryctolagus cuniculus","Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","[""terrestrial""]",
"Clarias gariepinus (Burchell, 1822)","species","Animalia","alien","invasive","present","China","CHN","Clarias gariepinus","Animalia","Chordata","Actinopterygii","Siluriformes","Clariidae","[""freshwater""]",
"Euphorbia nutans Lag.","species","Plantae","alien","null","present","China","CHN","Euphorbia nutans","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Bacteriastrum comosum Pavillard","species","Chromista","alien","null","present","China","CHN","Bacteriastrum comosum","Chromista","Ochrophyta","Bacillariophyceae","Chaetocerotales","Chaetocerotaceae","[""marine""]",
"Hordeum jubatum L.","species","Plantae","alien","invasive","present","China","CHN","Hordeum jubatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Carpomya vesuviana Costa, 1854","species","Animalia","alien","invasive","present","China","CHN","Carpomya vesuviana","Animalia","Arthropoda","Insecta","Diptera","Tephritidae","[""terrestrial""]",
"Physalis angulata L.","species","Plantae","alien","invasive","present","China","CHN","Physalis angulata","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Halocynthia roretzi (Drasche, 1884)","species","Animalia","alien","null","present","China","CHN","Halocynthia roretzi","Animalia","Chordata","Ascidiacea","Stolidobranchia","Pyuridae","[""marine""]",
"Vachellia nilotica (L.) P.J.H.Hurter & Mabb.","species","Plantae","alien","null","present","China","CHN","Vachellia nilotica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Passiflora suberosa L.","species","Plantae","alien","invasive","present","China","CHN","Passiflora suberosa","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","[""terrestrial""]",
"Nitzschia pacifica Cupp, 1943","species","Chromista","alien","null","present","China","CHN","Nitzschia pacifica","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","[""marine""]",
"Sida acuta Burm.f.","species","Plantae","alien","invasive","present","China","CHN","Sida acuta","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Silurus glanis Linnaeus, 1758","species","Animalia","alien","invasive","present","China","CHN","Silurus glanis","Animalia","Chordata","Actinopterygii","Siluriformes","Siluridae","[""freshwater"",""brackish""]",
"Chaetoceros decipiens Cleve","species","Chromista","alien","null","present","China","CHN","Chaetoceros decipiens","Chromista","Ochrophyta","Bacillariophyceae","Chaetocerotales","Chaetocerotaceae","[""marine""]",
"Tubulipora flabellaris (O.Fabricius, 1780)","species","Animalia","alien","null","present","China","CHN","Tubulipora flabellaris","Animalia","Bryozoa","Stenolaemata","Cyclostomatida","Tubuliporidae","[""marine""]",
"Ipomaea indica (Burm.) Merr.= Pharbitis indica (Burm.) Hagiwara","species","Plantae","alien","null","present","China","CHN","Ipomaea indica","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Amaranthus polygonoides L.","species","Plantae","alien","invasive","present","China","CHN","Amaranthus polygonoides","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Chaetodon larvatus Cuvier, 1831","species","Animalia","alien","null","present","China","CHN","Chaetodon larvatus","Animalia","Chordata","Actinopterygii","Perciformes","Chaetodontidae","[""marine""]",
"Amphiprion akindynos Allen, 1972","species","Animalia","alien","null","present","China","CHN","Amphiprion akindynos","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","[""marine""]",
"Opuntia monacantha Haw.","species","Plantae","alien","invasive","present","China","CHN","Opuntia monacantha","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]",
"Periplaneta americana (Linnaeus, 1758)","species","Animalia","alien","invasive","present","China","CHN","Periplaneta americana","Animalia","Arthropoda","Insecta","Blattodea","Blattidae","[""terrestrial""]",
"Leptocybe invasa Fisher & La Salle, 2004","species","Animalia","alien","invasive","present","China","CHN","Leptocybe invasa","Animalia","Arthropoda","Insecta","Hymenoptera","Eulophidae","[""terrestrial""]",
"Alexandrium tamarense (Lebour) Balech","species","Chromista","alien","null","present","China","CHN","Alexandrium tamarense","Chromista","Myzozoa","Dinophyceae","Gonyaulacales","Gonyaulacaceae","[""marine""]",
