"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Oratosquilla oratoria (De Haan, 1844), 1833-1850","species","Animalia","alien","null","present","New Zealand","NZL","Oratosquilla oratoria","Animalia","Arthropoda","Malacostraca","Stomatopoda","Squillidae","[""marine""]"
"Cnemidocarpa hemprichi Hartmeyer, 1916","species","Animalia","alien","null","present","New Zealand","NZL","Cnemidocarpa hemprichi","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","[""marine""]"
"Oncorhynchus nerka (Walbaum, 1792)","species","Animalia","alien","null","present","New Zealand","NZL","Oncorhynchus nerka","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]"
"Hypnea cornuta (Kütz.) J.Agardh","species","Plantae","alien","null","present","New Zealand","NZL","Hypnea cornuta","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","[""marine""]"
"Paracorophium brisbanensis Chapman, 2002","species","Animalia","alien","null","present","New Zealand","NZL","Paracorophium brisbanensis","Animalia","Arthropoda","Malacostraca","Amphipoda","Corophiidae","[""marine""]"
"Alstroemeria pulchella L.f.","species","Plantae","alien","null","present","New Zealand","NZL","Alstroemeria pelegrina","Plantae","Tracheophyta","Liliopsida","Liliales","Alstroemeriaceae","[""terrestrial""]"
"Rattus norvegicus (Berkenhout, 1769)","species","Animalia","alien","invasive","present","New Zealand","NZL","Rattus norvegicus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]"
"Albizia julibrissin Durazz.","species","Plantae","alien","invasive","present","New Zealand","NZL","Albizia julibrissin","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Ochna serrulata Walp.","species","Plantae","alien","invasive","present","New Zealand","NZL","Ochna serrulata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Ochnaceae","[""terrestrial""]"
"Caprella scauroides Mayer, 1903","species","Animalia","alien","null","present","New Zealand","NZL","Caprella scauroides","Animalia","Arthropoda","Malacostraca","Amphipoda","Caprellidae","[""marine""]"
"Fringilla coelebs Linnaeus, 1758","species","Animalia","alien","null","present","New Zealand","NZL","Fringilla coelebs","Animalia","Chordata","Aves","Passeriformes","Fringillidae","[""terrestrial""]"
"Macfadyena unguis-cati (L.) A.H.Gentry","species","Plantae","alien","invasive","present","New Zealand","NZL","Dolichandra unguis-cati","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]"
"Pinus nigra subsp. laricio (Poir.) Maire","subspecies","Plantae","alien","null","present","New Zealand","NZL","Pinus nigra","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Nasturtium officinale W.T.Aiton","species","Plantae","alien","invasive","present","New Zealand","NZL","Nasturtium officinale","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial"",""freshwater""]"
"Hymeniacidon agminata Ridley, 1884","species","Animalia","alien","null","present","New Zealand","NZL","Hymeniacidon agminata","Animalia","Porifera","Demospongiae","Suberitida","Halichondriidae","[""marine""]"
"Coryne pusilla Gaertner, 1774","species","Animalia","alien","null","present","New Zealand","NZL","Coryne pusilla","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Corynidae","[""marine""]"
"Eupatorium cannabinum L.","species","Plantae","alien","invasive","present","New Zealand","NZL","Eupatorium cannabinum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Maytenus boaria Molina","species","Plantae","alien","null","present","New Zealand","NZL","Maytenus boaria","Plantae","Tracheophyta","Magnoliopsida","Celastrales","Celastraceae","[""terrestrial""]"
"Carduus acanthoides L.","species","Plantae","alien","invasive","present","New Zealand","NZL","Carduus acanthoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Eomecon chionantha Hance","species","Plantae","alien","invasive","present","New Zealand","NZL","Eomecon chionantha","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","[""terrestrial""]"
"Ornebius novarae (Saussure, 1877)","species","Animalia","alien","null","present","New Zealand","NZL","Ornebius novarae","Animalia","Arthropoda","Insecta","Orthoptera","Mogoplistidae","[""terrestrial""]"
"Phoenix canariensis H.Wildpret","species","Plantae","alien","invasive","present","New Zealand","NZL","Phoenix canariensis","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]"
"Cervus unicolor Kerr, 1792","species","Animalia","alien","invasive","present","New Zealand","NZL","Rusa unicolor","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","[""terrestrial""]"
"Zonitoides arboreus (Say, 1817)","species","Animalia","alien","null","present","New Zealand","NZL","Zonitoides arboreus","Animalia","Mollusca","Gastropoda","Stylommatophora","Gastrodontidae","[""terrestrial""]"
"Impatiens glandulifera Royle","species","Plantae","alien","invasive","present","New Zealand","NZL","Impatiens glandulifera","Plantae","Tracheophyta","Magnoliopsida","Ericales","Balsaminaceae","[""terrestrial""]"
"Deroceras panormitanum (Lessona & Pollonera, 1882)","species","Animalia","alien","null","present","New Zealand","NZL","Deroceras panormitanum","Animalia","Mollusca","Gastropoda","Stylommatophora","Agriolimacidae","[""terrestrial""]"
"Berberis darwinii Hook.","species","Plantae","alien","invasive","present","New Zealand","NZL","Berberis darwinii","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Berberidaceae","[""terrestrial""]"
"Vertigo ovata (Say, 1822)","species","Animalia","alien","null","present","New Zealand","NZL","Vertigo ovata","Animalia","Mollusca","Gastropoda","Stylommatophora","Vertiginidae","[""terrestrial""]"
"Schoenoplectus californicus (C.A.Mey.) Soják","species","Plantae","alien","invasive","present","New Zealand","NZL","Schoenoplectus californicus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]"
"Macropus parma Waterhouse, 1846","species","Animalia","alien","null","present","New Zealand","NZL","Macropus parma","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","[""terrestrial""]"
"Lunularia cruciata (L.) Dumort. ex Lindb.","species","Plantae","alien","null","present","New Zealand","NZL","Lunularia cruciata","Plantae","Marchantiophyta","Marchantiopsida","Lunulariales","Lunulariaceae","[""terrestrial""]"
"Hemitragus jemlahicus (C.H.Smith, 1826)","species","Animalia","alien","invasive","present","New Zealand","NZL","Hemitragus jemlahicus","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]"
